@relation polish-compan-weka.filters.unsupervised.attribute.ReplaceMissingValues-unset-class-temporarily

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr12 numeric
@attribute Attr14 numeric
@attribute Attr16 numeric
@attribute Attr25 numeric
@attribute Attr29 numeric
@attribute Attr33 numeric
@attribute Attr38 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr55 numeric
@attribute Class {0,1}

@data
0.2277,0.3753,0.22116,1.5951,0.2202,0.22786,0.61314,0.22786,0.64711,0.4479,3.7971,4.8712,0.6247,1.5795,0.37163,1386,0
0.41567,0.077415,0.77621,12.693,0.40753,0.49687,7.4852,0.49687,6.6925,0.80899,4.1689,6.4092,0.82003,10.884,0.06638,11451,0
-0.007054,0.43704,0.30528,1.6985,0.024012,-0.006156,-0.014086,-0.006156,0.072507,0.39093,5.0724,5.114,0.39093,1.6985,0.43704,36066,0
0.001911,0.33397,0.44306,2.6553,0.00001,0.003203,0.011965,0.003203,0.10344,0.65187,3.752,5.1862,0.73007,2.1281,0.26766,2502.9,0
0.28495,0.57488,0.35806,1.6228,0,0.35273,0.61358,0.35273,0.62901,0.40028,3.4499,5.6827,0.42512,1.6228,0.57488,1009,0
0.050244,0.55136,0.76924,4.7843,0,0.050244,0.24718,0.050244,0.29396,0.2829,4.2577,1.3111,0.79651,1.7638,0.20327,13924,0
0.18032,0.39591,0.30793,1.8959,0,0.22748,0.66186,0.22748,0.696,0.5989,5.817,2.3842,0.65411,1.6459,0.34371,1.8959,0
-0.098141,0.36021,0.18396,1.5107,-0.11274,-0.11038,-0.30644,-0.11038,-0.084369,0.53723,4.0775,8.0584,0.53723,1.5107,0.36021,2199.2,0
0.17887,0.20541,0.22596,2.2855,0,0.17887,1.0176,0.17887,1.1295,0.75935,3.5321,9.6014,0.79459,1.9558,0.17577,769.37,0
0.042202,0.37045,0.26276,1.7093,0,0.070132,0.18932,0.070132,0.56853,0.097432,3.1636,11.708,0.62955,1.7093,0.37045,382.94,0
0.16007,0.38268,0.048639,1.1309,0,0.16007,0.43096,0.16007,0.5519,0.5458,3.7314,4.2394,0.61732,1.0977,0.37143,262.02,0
-0.061491,0.39065,0.43719,3.2413,-0.012562,-0.058162,-0.29818,-0.058162,-0.095104,0.54167,4.503,3.0082,0.71148,1.6185,0.19506,3.2413,0
0.094812,0.14588,0.59188,5.0573,0.32431,0.1256,0.86102,0.1256,1.5415,0.85143,4.0455,6.2978,0.85143,5.0573,0.14588,6572.8,0
0.12706,0.19393,0.22827,2.177,0.17741,0.12245,0.63138,0.12245,0.86226,0.71807,3.808,9.0727,0.71807,2.177,0.19393,1467.1,0
0.25094,0.27274,0.65696,3.4088,0.42597,0.25094,0.92006,0.25094,0.97979,0.72726,4.1747,6.6571,0.72726,3.4088,0.27274,9822.5,0
0.059777,0.4642,0.24489,1.7732,0,0.062331,0.1968,0.062331,0.20817,0.44255,3.7188,4.014,0.5358,1.2098,0.31672,1281.6,0
0.08793,0.26356,0.56861,5.3212,-0.001138,0.08793,0.66822,0.08793,2.8733,0.55497,3.7412,4.1276,0.85885,2.6567,0.13159,3133.3,0
0.074627,0.24293,0.38792,4.8275,0.029424,0.074627,0.73633,0.074627,0.47864,0.09538,3.8473,8.4909,0.89851,2.014,0.10135,2729,0
0.28809,0.59159,0.5771,2.6991,0,0.3566,1.0499,0.3566,0.62957,0.33545,3.8773,4.8108,0.66035,1.5496,0.33965,4350.8,0
0.076547,0.52256,0.39011,1.7465,0,0.076547,0.14649,0.076547,0.51324,0.329,3.4444,3.22,0.47744,1.7465,0.52256,1085.4,0
0.065843,0.28575,0.60611,3.3415,0.16283,0.078914,0.30485,0.078914,0.43876,0.71369,4.4418,4.1453,0.74058,3.027,0.25886,16764,0
0.3835,0.31137,0.58544,2.8802,0.90756,0.3835,1.2317,0.3835,1.3298,0.60977,3.953,7.7268,0.60977,2.8802,0.31137,5254.1,0
-0.027008,0.8827,0.11942,1.162,0,-0.037073,-0.050306,-0.037073,0.009779,0.02439,3.7475,2.7515,0.24607,0.97016,0.73695,667.7,0
0.035796,0.69547,-0.013046,0.98124,0,0.060579,0.087104,0.060579,0.13103,0.29645,3.7962,3.0438,0.30453,0.98124,0.69547,-81.601,0
0.071191,0.8637,0.063836,1.0871,0,0.071191,0.097184,0.071191,0.10167,0.097625,3.7514,1.982,0.24535,0.92206,0.73255,360.12,0
0.04853,0.36291,0.1116,1.5222,0.10549,0.04853,0.22709,0.04853,0.3096,0.63709,4.2385,4.4927,0.7863,0.89636,0.2137,1932.5,0
-0.030991,0.19464,0.28347,2.5605,-0.05404,-0.032309,-0.17786,-0.032309,-0.051146,0.79558,4.0353,5.9663,0.80856,2.3897,0.18166,3074.6,0
0.064873,0.32853,0.45032,2.3707,0,0.064873,0.19746,0.064873,0.92661,0.66241,3.7421,2.4803,0.67147,2.3707,0.32853,2486.9,0
0.028388,0.30429,0.14639,1.6018,0.082504,0.035387,0.14547,0.035387,0.24931,0.60676,4.1638,4.6243,0.66779,1.2805,0.24326,2134.4,0
-0.06821,2.6772,-2.297,0.13933,-1.766,-0.06821,-0.025558,-0.06821,-0.010724,-1.8342,3.4475,0.71765,-1.6772,0.1389,2.6689,-6437.3,0
0.039045,0.14897,0.82492,7.3302,0,0.050734,0.38931,0.050734,0.48414,0.64661,3.6043,21.595,0.85103,6.4124,0.13032,3317,0
0.087547,0.25744,0.71338,5.2314,0.004623,0.13103,0.77721,0.13103,0.57688,0.64895,3.8402,7.1414,0.74256,3.4259,0.16859,4938,0
0.11875,0.61714,0.25676,2.1392,0.20035,0.11875,0.5269,0.11875,0.29475,0.36198,4.3507,3.7374,0.75374,0.78125,0.22538,5757.3,0
0.19492,0.40453,0.42294,2.1405,0,0.24754,0.66751,0.24754,0.66902,0.46662,3.7147,8.8839,0.59547,1.9622,0.37084,2192.5,0
0.19816,0.64769,0.35022,1.5819,0,0.27089,0.45006,0.27089,0.46778,0.32668,3.5912,3.9172,0.35231,1.47,0.6019,1366.1,0
0.38093,0.34272,0.33836,2.4246,0,0.47136,1.9846,0.47136,1.5367,0.54049,3.7299,8.4104,0.74962,1.6803,0.23751,1816.5,0
1.6203,0.70886,0.083861,1.1183,0,1.6203,2.2857,1.6203,2.375,0.27215,2.8007,7.7388,0.29114,1.1183,0.70886,53,0
0.043218,0.94047,0.48778,1.9523,0,0.052614,0.10272,0.052614,0.055944,0.043218,3.4866,3.9968,0.48778,1.0633,0.51222,1495.5,0
0.22757,0.085,0.71105,9.3653,0,0.22757,2.6773,0.22757,2.9675,0.22757,3.8373,17.909,0.915,9.3653,0.085,4889.1,0
-0.53197,0.5249,0.18243,1.3602,-0.34745,-0.5331,-1.0526,-0.5331,-0.70258,0.41754,3.2398,8.1219,0.4751,1.3125,0.50648,316.91,0
0.46359,0.33994,0.23923,2.6391,0,0.46328,3.1741,0.46328,1.4676,0.65665,3.5088,11.847,0.85404,1.1331,0.14596,772,0
0.040156,0.20371,0.69813,4.4271,0,0.040156,0.19713,0.040156,0.2051,0.043016,4.6093,2.7666,0.79629,4.4271,0.20371,28396,0
0.24905,0.40191,0.28811,1.7168,0.33499,0.30578,0.76081,0.30578,0.986,0.58396,3.5488,10.637,0.59809,1.7168,0.40191,1019.4,0
0.17915,0.74018,0.22397,1.3943,0.056855,0.17915,0.31536,0.17915,1.1373,0.13251,3.6745,2.4992,0.38637,1.0701,0.56807,1058.4,0
0.029512,0.4721,0.27043,1.8092,0,0.029512,0.088312,0.029512,0.079693,0.029512,3.8429,2.5905,0.5496,1.2807,0.33418,1883.6,0
0.17272,0.1592,0.62772,5.1376,0,0.17272,1.1385,0.17272,1.1939,0.1827,3.355,11.506,0.84829,4.896,0.15171,1421.6,0
0.17128,0.042756,0.76387,18.866,0,0.17128,4.0061,0.17128,4.5741,0.9167,4.3347,15.609,0.95724,18.866,0.042756,16510,0
-0.091127,0.49901,0.37139,2.5082,-0.19106,-0.09952,-0.40414,-0.09952,-0.17448,0.33812,5.1091,0.32858,0.74649,1.2377,0.24625,2.5082,0
-0.013329,0.40585,0.2669,1.6576,0.10036,-0.017153,-0.042264,-0.017153,0.11653,0.57036,4.1898,2.6271,0.57036,1.6576,0.40585,4131.9,0
0.11341,0.35945,0.53171,3.2373,0.32111,0.14302,0.60178,0.14302,0.47213,0.62637,4.3123,8.2864,0.74816,2.1404,0.23766,10914,0
0.082728,0.43534,-0.099855,0.70062,0,0.082728,0.24803,0.082728,0.19003,0.5463,3.6392,6.0839,0.66629,0.53679,0.33354,-435.03,0
-0.003146,0.41709,0.4394,2.424,-0.05057,-0.003165,-0.010256,-0.003165,0.033681,0.25398,3.8204,4.699,0.58291,1.7933,0.30857,2905.4,0
0.00227,0.24526,0.46492,2.9579,0.041679,0.010447,0.043996,0.010447,0.18722,0.72719,4.0139,15.706,0.73499,2.8639,0.23745,4801,0
0.17436,0.74218,0.094036,1.1277,0,0.17436,0.23681,0.17436,0.24222,0.21934,3.9199,1.2879,0.25782,1.1188,0.73629,782,0
-0.03703,0.49262,0.15959,1.3834,0,-0.03703,-0.088965,-0.03703,0.002492,0.39418,3.953,3.1423,0.50738,1.1689,0.41623,1432.3,0
0.13703,0.18665,0.39273,3.1041,0.39905,0.17418,0.93319,0.17418,1.1933,0.71434,4.187,5.9241,0.71434,3.1041,0.18665,6040.2,0
0.23297,0.40812,0.32329,1.8031,0.48007,0.29037,0.72134,0.29037,0.77188,0.57464,4.3041,3.6831,0.58022,1.7785,0.40255,6511.3,0
0.82817,0.15718,0.39757,3.5414,0,0.82817,5.2939,0.82817,5.4232,0.81337,4.0223,26.855,0.84282,3.5247,0.15644,4185.3,0
0.24581,0.56107,0.40918,1.7326,0,0.24581,0.44009,0.24581,0.66878,0.24581,3.5303,3.0806,0.43893,1.7248,0.55854,1387.6,0
0.089501,0.70752,0.24619,1.3619,0,0.11294,0.16604,0.11294,0.20206,0.26051,3.9724,2.9953,0.29248,1.3093,0.6802,2310.2,0
0.11143,0.76392,-0.20392,0.50826,-0.14607,0.12397,0.29894,0.12397,0.20664,-0.03286,3.3673,7.3716,0.5853,0.27591,0.4147,-475.05,0
0.72668,0.22687,0.76925,4.3907,0.55964,0.94567,4.1683,0.94567,4.1902,0.76344,3.4856,5.2018,0.76344,4.3907,0.22687,2353.3,0
0.38661,0.31821,0.41312,2.2983,0,0.47922,1.506,0.47922,1.7095,0.66178,3.6986,7.7833,0.68179,2.2983,0.31821,2063.9,0
-0.038839,0.54598,0.11749,1.2892,0,-0.038466,-0.094694,-0.038466,0.015288,0.025846,3.3542,5.9644,0.45402,0.95918,0.40621,265.56,0
0.017754,0.55434,0.21261,1.833,0.083299,0.01997,0.078243,0.01997,0.088118,0.44566,3.9093,5.9134,0.74477,0.84395,0.25523,1725.4,0
0.049032,0.70385,0.01565,1.0649,0,0.062179,0.25786,0.062179,0.18113,0.29615,3.6294,8.8861,0.72838,0.36483,0.24113,66.669,0
0.090602,0.095466,0.48376,6.733,0.52453,0.11654,1.3811,0.11654,2.6651,0.88321,3.4168,36.011,0.8943,5.9513,0.084382,1263,0
0.25983,0.052649,0.33994,7.4757,0,0.32188,6.1316,0.32188,7.8679,0.94314,4.5913,14.248,0.94735,7.4538,0.052495,13263,0
0.009382,0.71622,0.33669,1.9196,-0.16417,0.009987,0.027279,0.009987,0.098072,-0.065852,3.3594,6.7181,0.58703,0.98127,0.36612,770.24,0
0.093119,0.16311,0.52196,4.2001,0.23912,0.11658,0.71473,0.11658,0.82181,0.8087,4.2773,5.4582,0.8087,4.2001,0.16311,9883.9,0
-0.009251,1.0954,-0.62413,0.43024,-0.009251,0.000845,0.000772,0.000845,0.11809,-0.10196,3.9793,2.0775,-0.10196,0.43024,1.0954,-5950.3,0
0.11387,0.11593,0.66489,9.4251,-0.2187,0.14158,1.7941,0.14158,1.2213,-0.10483,4.9596,16.45,0.88407,6.4159,0.078917,60587,0
0.071359,0.17298,0.25307,2.463,0.3488,0.089757,0.51889,0.089757,0.68893,0.81367,5.0654,8.3751,0.81367,2.463,0.17298,29420,0
0.066272,0.21472,0.33821,3.0971,0.066272,0.077081,0.47794,0.077081,0.48082,0.73628,5.5716,2.0758,0.83872,2.3262,0.16128,3.0971,0
0.13115,0.8388,0.16031,1.1918,0,0.13115,0.1569,0.13115,0.16056,0.13115,3.6804,1.7492,0.1612,1.1876,0.83588,768.08,0
0.13392,0.53697,0.231,1.5164,0.28149,0.16143,0.36091,0.16143,0.36345,0.41151,3.8008,3.712,0.50118,1.2632,0.4473,1460.4,0
0.016509,0.79397,0.12114,1.2028,0,0.022842,0.038232,0.022842,0.074355,0.20142,4.3138,4.2549,0.398,0.90506,0.59745,2495.1,0
0.082979,0.69918,0.091898,1.1419,0,0.082979,0.12811,0.082979,0.15688,0.082979,4.2915,1.5141,0.35227,1.0578,0.64773,1798,0
0.042497,0.81361,0.1571,1.2425,0,0.055645,0.085886,0.055645,0.093751,0.13933,3.8149,2.5425,0.18639,0.98942,0.6479,1025.8,0
0.091694,0.56757,0.32044,1.6215,0,0.13132,0.25467,0.13132,0.26492,0.38218,3.3957,4.7262,0.48438,1.4731,0.51562,797.03,0
0.002709,0.50232,0.17767,1.5392,0.052204,0.008934,0.027114,0.008934,0.16173,0.31119,4.8747,2.7225,0.48401,1.0097,0.32951,13316,0
0.022918,0.78443,0.085674,1.1441,0,0.022918,0.038534,0.022918,0.029216,0.19188,3.3243,3.4884,0.39574,0.86741,0.59475,180.77,0
0.001166,0.48452,0.059894,1.2082,0,0.001166,0.004054,0.001166,0.61999,0.49972,3.8972,1.1277,0.51548,0.71742,0.28771,472.66,0
0.12538,0.41245,0.44324,2.883,0.05733,0.16197,0.68811,0.16197,0.41745,0.56051,4.1182,6.5871,0.76462,1.6453,0.23538,5819.2,0
0.024673,0.37191,-0.076887,0.79064,0.039806,0.030219,0.082287,0.030219,0.27154,0.60509,4.8001,1.7623,0.60977,0.7807,0.36724,-4852,0
0.074837,0.70904,-0.047837,0.86592,-0.52912,0.10034,0.28123,0.10034,0.19434,-0.23219,3.1761,8.7101,0.29096,0.43573,0.35679,-71.762,0
0.32596,0.38015,0.14145,1.4883,0,0.32596,1.1252,0.32596,1.0121,0.48279,3.2652,8.7218,0.7103,1.1342,0.2897,260.53,0
0.046103,0.68171,0.31635,1.4641,0.036128,0.064126,0.094067,0.064126,0.095837,0.28522,3.1795,6.651,0.31829,1.4641,0.68171,478.28,0
-0.008851,0.75727,-0.090085,0.86866,1.4862,-0.008851,-0.012905,-0.008851,0.055313,0.2385,3.3728,6.4663,0.31412,0.78677,0.68588,-212.55,0
0.13436,0.21973,0.17893,2.4746,0.57117,0.13436,1.1073,0.13436,0.92156,0.56324,3.6633,12.854,0.87866,1.3665,0.12134,824.02,0
0.006194,0.24712,0.74504,4.2671,0,0.006194,0.027162,0.006194,3.6143,0.73641,3.4822,5.3276,0.75288,3.9377,0.22804,2261.4,0
0.038705,0.55323,0.10998,1.1988,0.10529,0.048753,0.088124,0.048753,0.16962,0.43796,4.2298,2.5102,0.43796,1.1988,0.55323,1866.9,0
0.002953,0.65234,-0.15596,0.73905,0,0.020876,0.034931,0.020876,0.10039,0.31879,4.2894,2.9097,0.34766,0.67709,0.59765,-3036.9,0
0.26454,0.68417,-0.20645,0.69321,0,0.26454,0.39311,0.26454,0.42028,0.26454,3.2856,2.8498,0.31583,0.68184,0.67294,-398.48,0
-0.18665,0.14685,0.50471,4.648,0,-0.18606,-1.3448,-0.18606,-0.70953,0.80487,4.338,5.6228,0.85574,4.3791,0.13835,10992,0
0.17282,0.58512,-0.043036,0.92136,0,0.17282,0.3158,0.17282,0.34522,0.35559,3.7053,8.8335,0.44182,0.86172,0.54725,-218.34,0
0.010834,0.26594,0.45335,2.7047,3.0378,0.021385,0.080414,0.021385,0.2298,0.70686,4.2817,7.5138,0.70686,2.7047,0.26594,8671.8,0
0.15103,0.70997,0.15182,1.3735,-37.292,0.18258,0.44916,0.18258,0.29427,0.29001,4.4251,4.9919,0.59349,0.78638,0.40648,4040.8,0
0.026867,0.60149,0.13051,1.217,0,0.039905,0.066343,0.039905,0.11328,0.37047,3.2512,3.8665,0.39851,1.217,0.60149,232.71,0
0.074581,0.56677,0.17175,1.523,0,0.094231,0.28693,0.094231,0.31521,0.20799,3.8087,4.2256,0.59251,0.88248,0.32841,1105.7,0
0.042956,0.43263,0.24215,1.8356,0,0.042956,0.14823,0.042956,0.22275,0.5466,4.1877,3.6401,0.62734,1.2295,0.28979,3730.2,0
0.31309,0.26081,0.38345,2.4702,0.26266,0.31309,1.2004,0.31309,1.9482,0.59038,3.2166,9.1563,0.73919,2.4702,0.26081,631.39,0
0.052054,0.68017,0.20882,1.3502,0,0.071616,0.1201,0.071616,0.15562,0.27847,3.9275,3.9428,0.36779,1.1837,0.5963,1767.2,0
-0.10517,0.99779,-0.38834,0.45966,-0.081122,-0.10517,-0.14633,-0.10517,-0.091589,-0.18629,5.0013,1.1095,0.25218,0.33109,0.71869,-38948,0
0.023978,0.49931,0.12031,1.306,-0.045575,0.023978,0.060977,0.023978,0.1451,-0.021598,3.4362,6.1832,0.50069,1.0285,0.39322,328.48,0
0.14622,0.19373,0.48885,3.5233,0.3652,0.1816,0.93737,0.1816,1.0804,0.75996,5.1655,5.365,0.75996,3.5233,0.19373,71555,0
0.20603,0.60369,0.33623,1.5785,0,0.25441,0.43771,0.25441,0.50433,0.37432,3.3568,5.6787,0.41299,1.5198,0.58123,764.62,0
0.17057,0.43372,0.154,1.3575,0.38596,0.17057,0.39593,0.17057,0.46292,0.55653,3.0111,10.217,0.56628,1.3483,0.4308,158,0
0.096239,0.8561,-0.019885,0.97285,0,0.096239,0.13141,0.096239,0.15219,0.14023,3.4355,3.4826,0.25849,0.83223,0.73236,-54.21,0
0.17554,0.59842,0.35997,1.6052,0,0.21076,0.35433,0.21076,0.37918,0.39845,4.204,4.1102,0.40466,1.5955,0.59482,5758.5,0
0.065215,0.95227,-0.12943,0.86259,-0.028334,0.065215,0.069237,0.065215,0.092708,0.047726,4.6799,2.2519,0.05809,0.8532,0.94191,-6194,0
-0.14709,0.91462,0.048571,1.0532,0,-0.1437,-0.15735,-0.1437,-0.13299,0.018163,3.1896,3.4724,0.085378,1.0516,0.91324,75.152,0
0.10152,0.33594,0.21606,1.975,0.17824,0.084854,0.38294,0.084854,0.39398,0.58107,5.7615,5.18,0.69541,1.3028,0.22159,124760,0
0.065515,0.9878,-0.39929,0.54708,0,0.05675,0.064373,0.05675,0.11955,0.012202,5.9411,1.3324,0.11842,0.48825,0.88158,0.54708,0
0.32153,0.22844,0.39919,4.497,0.000503,0.39962,3.5008,0.39962,1.9881,0.76407,3.8241,10.683,0.88585,2.2472,0.11415,2662.2,0
0.025645,0.38278,0.058416,1.5592,-0.10585,0.028038,0.26842,0.028038,0.26896,0.039411,3.9384,6.694,0.89421,0.42549,0.10445,506.91,0
0.6352,0.088032,0.89491,11.166,0,0.6352,7.2155,0.6352,7.3012,0.6352,4.1535,6.8063,0.91197,11.166,0.088032,12743,0
0.068131,0.75586,-0.29274,0.6127,-0.25167,0.09439,0.12488,0.09439,0.12488,-0.18353,3.214,4.445,0.24414,0.6127,0.75586,-479.14,0
0.084221,0.62967,0.000322,1.0006,0,0.10684,0.20302,0.10684,0.21708,0.18245,4.6993,3.126,0.4581,0.8363,0.52627,16.108,0
0.065222,0.27123,0.069668,1.2569,0.21019,0.080725,0.29762,0.080725,0.74014,0.69629,5.21,4.7685,0.69629,1.2569,0.27123,11298,0
0.046556,0.54251,0.25501,1.6558,0.44701,0.059512,0.15304,0.059512,0.14344,0.44983,4.3712,2.3011,0.60347,1.1868,0.38886,5994.3,0
0.036599,0.38848,0.13026,1.5138,0,0.036599,0.14436,0.036599,0.44557,0.27927,3.9051,3.8093,0.61152,0.98791,0.25352,1047,0
0.005902,0.88159,-0.37776,0.49137,-0.02086,0.012048,0.016221,0.012048,0.013666,0.050751,3.8738,2.7642,0.25221,0.41396,0.74271,-2825.1,0
0.000324,0.62269,0.004803,1.0163,-0.001245,0.000756,0.002569,0.000756,0.10557,-0.000921,4.4645,4.7573,0.69922,0.47994,0.29405,139.97,0
0.061529,0.67372,0.00527,1.0151,0,0.074079,0.21231,0.074079,0.19895,0.27967,4.6103,2.1007,0.62263,0.52573,0.34892,214.81,0
0.24516,0.76247,0.10115,1.1541,0,0.24496,0.37329,0.24496,0.34899,0.2164,3.7085,1.8005,0.34377,0.99333,0.65623,517,0
0.16469,0.6692,-0.055741,0.90942,0,0.16469,0.26762,0.16469,0.33556,0.32982,4.707,1.201,0.3308,0.83625,0.61536,-2839.1,0
0.17891,0.38767,0.39261,3.6513,0.17891,0.21964,1.4833,0.21964,0.7216,0.54802,4.9327,0,0.85192,1.3947,0.14808,3.6513,0
0.044625,0.94973,-0.11139,0.65812,0.044625,0.044625,0.13696,0.044625,0.13408,0.005218,4.527,1.3593,0.62913,0.22578,0.32582,-3748.3,0
0.056076,0.82348,-0.026471,0.96758,-0.26501,0.074617,0.091398,0.074617,0.14682,-0.20894,4.6235,3.9338,0.17652,0.95925,0.81639,-1112.5,0
0.035016,0.51779,0.062336,1.2096,0.15673,0.035016,0.11773,0.035016,0.18405,0.47453,4.8308,2.8463,0.62127,0.69481,0.29744,4222.3,0
0.20789,0.3473,0.38867,2.1191,0,0.27247,0.78454,0.27247,1.1053,0.62432,3.903,7.2676,0.6527,2.1191,0.3473,3108.8,0
-0.004329,0.608,0.056556,1.1088,-0.000127,-0.004329,-0.008328,-0.004329,-0.006521,-0.07187,4.1924,1.2125,0.39851,0.94797,0.51981,880.88,0
0.049002,0.62944,-0.21478,0.65491,0.049002,0.067452,0.10837,0.067452,0.15715,0.37056,4.2693,1.1163,0.3776,0.64758,0.6224,-3993,0
0.065257,0.39353,0.28545,2.0541,0,0.079028,0.29184,0.079028,0.29014,0.56641,4.0966,4.4084,0.71697,1.4135,0.27079,3565.9,0
0.045447,0.85316,0.003615,1.0051,0.077982,0.045447,0.064171,0.045447,0.089588,0.12343,3.7641,1.4966,0.29179,0.83434,0.70821,21,0
0.14189,0.55805,0.039995,1.0996,0,0.17551,0.437,0.17551,0.43576,0.14189,5.0279,2.4933,0.5915,0.79137,0.40163,4265.3,0
0.021841,0.5323,-0.000122,0.99958,-0.21522,0.027036,0.093848,0.027036,0.20176,-0.044212,5.5171,2.4604,0.70503,0.54098,0.28809,-40,0
0.12759,0.25282,0.3471,2.3729,0.50051,0.12759,0.50468,0.12759,0.89781,0.70093,4.498,2.3584,0.70093,2.3729,0.25282,10925,0
0.17263,0.54182,0.072097,1.1553,0,0.21768,0.46899,0.21768,0.4856,0.17263,3.8056,2.9203,0.53585,0.98972,0.46415,460.77,0
0.079338,0.20168,0.32047,2.8584,0,0.095056,0.55123,0.095056,0.71954,0.72191,5.4689,6.1411,0.79832,2.4441,0.17244,94335,0
0.002797,0.94112,-0.49153,0.44428,-0.14125,0.017468,0.01975,0.017468,0.1927,-0.063711,4.6309,3.8383,0.062952,0.41755,0.88449,-21009,0
-0.004648,0.96017,0.019985,1.021,-0.004648,0.009145,0.009615,0.009145,0.020172,0.027772,4.3216,2.6708,0.03688,1.0113,0.95106,419.05,0
0.079852,0.30218,-0.032501,0.75096,0.14393,0.09687,0.74227,0.09687,0.50949,0.68825,4.101,4.4632,0.85993,0.32432,0.1305,-410.14,0
0.056362,0.76127,0.19948,2.0144,0,0.070516,0.35859,0.070516,0.1148,0.20994,3.6547,5.0894,0.80251,0.52035,0.19665,900.79,0
0.028247,0.76839,-0.17016,0.76714,0,0.03551,0.048594,0.03551,0.078636,0.22769,4.7105,0.1826,0.23161,0.72955,0.73074,-8737.1,0
0.10208,0.69849,-0.087875,0.84973,0.18068,0.14118,0.24144,0.14118,0.39285,0.27815,4.3954,2.672,0.39187,0.71138,0.58477,-2184.1,0
0.16751,0.16709,0.67895,5.1418,0,0.20635,1.2588,0.20635,1.2591,0.82576,3.9239,6.3601,0.83607,5.0443,0.16393,5698.4,0
0.047104,0.68141,0.074728,1.1113,0,0.059731,0.088996,0.059731,0.11774,0.20117,3.7754,6.2944,0.32884,1.0946,0.67116,445.51,0
0.003112,0.5815,-0.12657,0.72042,0,0.003112,0.006875,0.003112,0.17087,0.033071,3.3635,2.8334,0.54616,0.56084,0.4527,-292.26,0
0.11932,0.37541,0.47793,2.2927,0,0.11932,0.32274,0.11932,0.63899,0.60396,4.9999,3.1348,0.62459,2.2579,0.3697,47783,0
0.020479,0.78251,-0.10169,0.83836,-0.043194,0.020479,0.032554,0.020479,1.5947,0.21238,3.9902,1.2135,0.37092,0.67398,0.62908,-994.27,0
-0.01098,0.82691,0.010334,1.0195,0,-0.01098,-0.020765,-0.01098,0.11794,0.043918,3.667,3.6116,0.47126,0.65191,0.52874,48,0
0.051674,0.31059,0.29568,1.9532,0.13801,0.066245,0.21355,0.066245,0.34926,0.66142,5.278,6.4023,0.66181,1.9507,0.31021,56079,0
0.001613,0.6318,-0.099647,0.72138,0,0.003673,0.010271,0.003673,0.030689,0.3478,3.4064,5.1679,0.64235,0.40836,0.35765,-254.02,0
0.035936,0.40327,0.091428,1.3557,0.055958,0.047869,0.18625,0.047869,0.29434,0.58023,5.0684,5.078,0.72648,0.86405,0.25701,10704,0
0.090559,0.23409,0.27553,2.1845,0,0.090559,0.38931,0.090559,0.53224,0.038177,3.5288,7.9975,0.7662,2.1707,0.23261,931,0
0.075121,0.35539,0.2155,3.1905,0.22834,0.095673,0.97249,0.095673,0.5001,0.64138,4.5153,12.657,0.89839,0.88319,0.098379,7059.7,0
0.25459,0.12389,0.42348,4.4181,0,0.31934,2.5775,0.31934,3.2587,0.86963,3.9669,10.497,0.87611,4.4181,0.12389,3924,0
-0.075449,0.76483,-0.01528,0.95646,-0.075449,-0.083012,-0.23654,-0.083012,-0.06458,0.23517,4.7487,5.2403,0.64905,0.43888,0.35095,-856.65,0
0.064714,0.52557,0.20284,1.5627,0,0.064714,0.17954,0.064714,0.68294,0.43061,4.0395,3.6825,0.59361,1.0717,0.36045,2221.4,0
0.001059,0.64279,-0.18662,0.67603,-0.013957,0.001059,0.001839,0.001059,0.094064,-0.00026,3.7478,2.4377,0.37368,0.60583,0.57604,-1044.1,0
0.032686,0.78427,0.18252,1.2327,0,0.045336,0.057806,0.045336,0.086201,0.1959,3.4985,6.6606,0.21573,1.2327,0.78427,575.16,0
0.20529,0.35028,0.029771,1.0859,0,0.20529,0.5923,0.20529,0.79637,0.42506,3.977,3.6071,0.64972,1.0745,0.3466,282.39,0
0.061571,0.6036,-0.050146,0.86125,0.048201,0.0852,0.23574,0.0852,0.25212,0.24238,4.52,2.7763,0.54701,0.51569,0.36141,-1660.4,0
0.015141,0.90755,-0.32985,0.56829,0.004295,0.02438,0.031908,0.02438,0.10072,0.037853,4.3738,1.981,0.18133,0.47845,0.76407,-7801.4,0
0.058907,0.24872,0.053872,1.4119,0,0.058907,0.45038,0.058907,0.24886,0.45755,3.8678,3.319,0.86752,0.74249,0.1308,397.34,0
-0.054089,1.0758,-0.54024,0.49483,0.06887,-0.049681,-0.046456,-0.049681,0.06759,-0.10087,4.2767,2.7355,-0.094444,0.49187,1.0694,-10217,0
0.094333,0.68042,0.063486,1.0981,0,0.12984,0.20055,0.12984,0.26885,0.18508,3.4453,3.918,0.31958,1.0448,0.64742,177,0
0.15217,0.7357,0.21499,1.323,0,0.18711,0.28106,0.18711,0.28327,0.25752,3.8675,3.2317,0.33429,1.1971,0.66571,1584.8,0
0.029862,0.64048,-0.1825,0.65929,0.12879,0.038238,0.071386,0.038238,0.163,0.35916,4.7206,2.7711,0.46399,0.55138,0.53565,-9591.8,0
