@relation cortex-nuclear

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute class {c-CS-s,c-CS-m,c-SC-s,c-SC-m,t-CS-s,t-CS-m,t-SC-s,t-SC-m}

@data
1.636686,-1.321568,5.86559,-3.154908,1.107191,1.99414,-0.343883,0.389028,0.981495,0.696118,-0.377056,-0.820806,-1.300189,-0.399864,0.908367,0.723249,-1.591245,0.279192,-0.371223,0.286792,-0.753499,-0.25904,-0.318666,-0.807247,-0.587424,1.122047,-0.004739,t-CS-m
-0.873914,-1.49663,5.098295,-3.210805,0.963044,1.709073,-0.416628,0.591307,0.7972,1.04069,-0.569438,-0.483364,-1.546731,-0.397331,0.465408,0.943987,-0.914318,0.413632,-0.829854,0.060117,-0.390303,-0.151719,-0.612022,-0.659137,-0.596558,0.640632,0.24149,t-CS-m
-0.298952,-1.497752,4.610151,-3.603906,1.154489,1.100266,-0.382434,0.888532,0.877856,0.285087,-0.232411,-0.138819,-1.700855,-0.036208,0.711407,0.997991,-1.239323,0.33609,-0.344705,0.765793,-0.856009,0.419007,-0.422323,-0.769389,-0.784472,1.239995,0.530189,t-CS-m
1.155728,-0.14889,5.374402,-3.775701,1.045564,0.801768,-0.365919,0.625111,0.654331,0.71022,-0.641061,0.118245,-0.870905,-0.426635,0.466301,0.770507,-0.762442,0.219011,-1.262508,0.478972,-0.150662,-0.007817,-0.149193,-1.466355,-0.25977,0.913712,0.375957,t-CS-m
-2.569399,-0.829564,3.978349,-4.092901,0.226841,0.650214,-0.685224,0.710034,0.918512,0.959931,-1.011982,-0.725729,-1.391061,-0.390921,0.364659,0.999371,-0.766165,0.218488,-0.884932,0.546383,-0.256353,0.121459,0.135928,-0.91102,-0.641994,0.825945,0.249501,t-CS-m
-0.397691,-0.796673,4.616536,-4.402939,0.721152,0.742639,-0.990108,0.692209,0.87311,0.207711,-0.774948,0.106484,-1.180258,-0.587887,0.335228,0.933122,-0.739203,0.696567,-0.345164,0.668295,-0.442946,0.486459,-0.32367,-0.867668,-0.671597,1.173824,0.773632,t-CS-m
5.87936,-4.48921,-1.086192,0.473642,0.970221,0.907627,-2.030349,0.391689,-1.183858,-0.020679,-0.935024,0.743671,-1.13506,-0.780718,-0.374495,0.711941,0.476634,-0.927912,0.642738,0.051253,0.211487,0.456635,-0.081067,0.232073,-0.571379,-0.230602,0.016837,t-CS-m
6.458733,-4.350411,-1.773053,-0.089196,0.47667,0.756987,-2.215946,0.142104,-1.480111,0.247412,-1.133667,0.432161,-1.539452,-0.453798,-0.529421,0.571651,0.394739,-0.93636,0.629633,-0.208607,0.289969,0.489627,0.019222,0.281675,-0.553556,-0.341692,0.241235,t-CS-m
6.097127,-4.409206,-1.941112,-0.098911,-0.405461,0.888071,-2.546718,0.111667,-0.434495,-0.04159,-1.651021,0.133484,-1.569512,-0.515636,-0.52243,0.486294,0.022595,-0.30336,0.839093,-0.487657,0.3688,0.499485,0.216871,-0.097427,-0.568139,-0.187131,0.035929,t-CS-m
3.292419,-3.017813,-0.744833,-0.8953,1.863145,0.916731,-2.085297,0.026505,-0.924636,0.191024,-0.88933,0.897929,-0.826519,-0.19241,0.402929,0.020811,0.542453,-0.705132,0.272033,0.021787,0.067087,-0.038462,-0.534896,0.103517,0.03719,-0.342366,0.226655,t-CS-m
4.675398,-2.887994,-0.946394,-1.513185,1.212397,0.839616,-2.540199,-0.405551,-0.850487,0.260758,-1.306788,0.605747,-1.105476,-0.143806,0.229702,0.109269,0.107312,-0.683119,0.596089,-0.090388,-0.014402,0.068885,-0.314071,0.393972,-0.117113,-0.392313,0.274493,t-CS-m
4.816751,-2.933994,-0.167317,-1.036462,0.973432,1.267584,-2.440037,-0.401032,-0.735745,0.028448,-1.401476,0.390627,-1.269923,-0.135826,0.142404,-0.011398,0.076814,-0.5283,0.625969,0.148077,0.304478,0.013843,-0.504602,0.331436,0.313154,-0.488693,0.354245,t-CS-m
1.648034,-1.84388,0.27159,-1.619937,2.315995,0.862231,-2.061267,-0.052946,-0.872774,0.287595,-0.993239,0.85062,-0.869408,0.002586,0.91274,-0.383423,0.549254,-0.369794,0.75781,0.110686,0.032627,-0.150485,-0.97443,0.33346,0.155308,0.292558,0.154493,t-CS-m
1.73265,-2.077641,0.875437,-1.625143,2.137679,1.0245,-2.202315,0.357155,-1.140049,0.38986,-1.184327,0.844888,-1.124374,-0.021358,0.336817,-0.457333,0.450228,-0.397625,0.796671,0.131407,0.150264,-0.401769,-0.779227,0.39083,0.161882,-0.029196,0.153469,t-CS-m
1.281005,-2.273028,0.614916,-1.582454,1.698272,0.998823,-2.401982,0.152709,-0.692437,0.515895,-1.815757,0.36789,-1.248965,0.307793,0.147048,-0.595442,0.206228,0.019967,0.894945,0.167936,0.057,-0.106921,-0.676019,0.51919,0.329731,-0.073278,0.140764,t-CS-m
-0.745213,-2.042097,1.628337,-2.237121,2.564029,1.008856,-1.95051,0.334327,-0.314913,0.388853,-1.100222,-0.407027,0.065629,0.474144,0.834122,0.047345,-0.05921,-0.643249,1.152367,-0.133368,-0.232222,0.659126,0.009087,0.438336,-0.531714,-0.112965,0.173563,t-CS-m
-0.248226,-1.694326,1.249624,-2.475667,2.136039,1.008609,-2.121543,-0.092421,-0.39806,0.449643,-1.490271,-0.571954,0.061927,0.473003,1.033242,-0.227993,0.051024,-0.616878,1.086025,-0.164977,0.141864,0.677493,-0.165867,0.280874,-0.263469,-0.109183,-0.110532,t-CS-m
0.446417,-1.480859,2.170416,-2.684608,2.015494,0.86295,-2.509175,0.181655,-0.382181,0.203787,-1.577959,-0.35107,-0.629023,0.526903,0.188888,-0.034329,-0.551843,-0.747879,0.873803,-0.326689,-0.144791,0.567478,0.168093,0.363472,-0.414217,-0.543767,-0.219628,t-CS-m
-1.15443,-0.867311,2.518965,-2.951567,3.094,0.009478,-1.706225,0.159135,-0.637903,-0.307331,-0.265184,0.772506,0.151139,-0.558043,0.298551,0.531465,0.556684,-1.381128,0.194342,-0.040976,-0.28855,0.343515,-0.74577,0.467578,-0.287634,0.188768,-0.054804,t-CS-m
0.20881,-0.329291,2.435344,-3.341548,2.129054,0.102808,-2.068973,-0.226689,-0.341898,-0.271628,-0.781103,-0.045222,0.071155,-0.444917,0.284696,0.070554,0.760436,-0.916351,0.798321,-0.377264,-0.265992,0.533783,-0.673603,0.500943,-0.270582,0.025988,-0.251401,t-CS-m
0.184744,-0.706125,2.539594,-3.30268,1.753578,0.477478,-2.390866,0.167892,-0.604198,-0.186679,-1.106816,-0.203231,-0.205583,0.482009,-0.26456,-0.669705,-0.001894,-1.189062,0.850373,0.799499,-0.24429,-0.226646,-0.297511,0.408037,0.019035,-1.140296,0.272061,t-CS-m
2.191027,-5.120465,-0.541496,-2.483649,1.363691,2.162105,1.213962,-2.070678,0.697118,0.692279,1.700164,0.413203,-0.499,-0.27011,-0.158279,0.292653,-0.44895,-0.987916,-0.41279,-0.283904,-0.279987,0.224125,0.3427,-0.578972,-0.164271,0.485138,0.354738,t-CS-m
1.851812,-5.42476,-0.18334,-2.398205,1.310711,2.474978,0.778385,-1.853035,0.904826,0.943659,1.462819,0.397542,-0.628422,-0.08835,-0.67567,0.293768,-0.653452,-0.86138,-0.390193,-0.509715,0.046397,0.189178,0.688176,-0.326632,-0.236982,0.410536,0.310139,t-CS-m
2.954601,-4.933904,-0.917974,-2.84681,0.451898,2.70792,0.429817,-2.511955,0.838513,1.121848,1.049115,-0.133195,-0.872456,0.219119,-0.75528,0.107887,-0.543831,-0.753989,-0.452729,-0.497954,0.283571,0.347023,0.57366,-0.255837,-0.382694,0.281239,0.189704,t-CS-m
-0.043514,-4.045496,-0.528288,-3.435074,1.378068,2.504987,0.632177,-3.199728,1.127051,0.25506,1.14322,0.489664,-0.450964,0.510124,0.287003,-0.655001,-0.669731,-1.058306,-0.696561,-0.698183,0.158898,0.482651,0.321856,-0.319329,0.243183,1.134537,0.435239,t-CS-m
0.824251,-3.914472,0.226034,-3.551321,1.271049,2.636376,0.494484,-2.810602,1.247919,0.486757,1.105446,0.544936,-0.567422,0.381173,0.176237,-0.302562,-0.701433,-1.254478,-0.489095,-0.619235,-0.239761,0.198073,0.666525,-0.357811,-0.000669,0.980002,0.656256,t-CS-m
-0.616697,-3.872481,-0.754665,-3.687763,0.623301,2.644956,0.187529,-2.968378,0.877692,0.917495,0.626116,0.268263,-0.797722,0.446115,-0.150332,-0.5908,-0.741088,-0.899506,-0.616522,-0.568584,0.175655,-0.089934,0.481368,-0.050051,0.261933,0.771839,0.486795,t-CS-m
1.683591,-2.367003,2.426828,-4.118364,2.452086,2.720112,0.306211,-3.065876,0.426747,0.282743,1.153802,1.045111,-0.283374,-0.135211,0.439218,-0.49479,-0.128727,-0.632337,-0.362374,-0.04656,-0.751147,-0.019936,0.802609,-0.4763,0.552716,1.161259,0.646178,t-CS-m
0.956938,-2.465068,2.601983,-4.028611,2.425884,2.991476,0.218244,-2.632442,0.765304,0.100995,1.07521,0.864729,-0.73002,0.262731,0.085103,-0.159926,-0.009985,-0.818312,-0.447932,-0.389298,-0.421946,0.002476,0.508583,-0.214658,0.013121,1.146062,0.942837,t-CS-m
0.164407,-2.442829,2.282724,-3.831339,2.48851,2.722253,0.021987,-2.819549,1.144762,0.342548,0.662958,0.732658,-1.059742,0.129076,-0.25521,-0.2448,-0.4755,-1.138178,-0.32941,-0.191605,-0.65004,0.385791,0.606025,0.121821,-0.068002,1.160215,0.725708,t-CS-m
0.154187,-0.939149,2.827747,-4.134299,1.981354,2.756826,0.354114,-3.466339,0.625741,-0.231417,1.09726,0.287746,0.209875,0.329499,1.065143,-0.928456,0.285765,-1.094562,0.196601,-0.179771,-0.600724,0.165798,0.00354,0.054861,-0.029813,1.856226,0.45535,t-CS-m
0.755603,-1.152167,3.245889,-3.758272,1.977401,2.963517,0.312736,-3.527119,0.528309,-0.814708,1.423202,0.55683,-0.446654,0.470218,0.41609,-0.539147,0.29737,-1.1295,-0.164186,-0.014956,-0.732689,0.244022,0.575286,-0.026242,0.130694,1.481673,0.752007,t-CS-m
1.19531,-1.035776,2.973845,-4.380228,2.107691,2.61751,-0.093408,-3.30851,0.79798,-0.308198,1.016957,1.210485,-0.41192,0.38414,0.177285,-0.815277,-0.190878,-1.414157,-0.416424,-0.07958,-0.797353,0.024334,0.725446,0.321217,0.045004,1.472247,0.792027,t-CS-m
0.62441,0.610922,4.28172,-4.668515,1.552355,2.657254,0.09994,-3.884292,0.32601,-0.89694,1.302541,0.775568,-0.037215,-0.174224,0.401507,-1.248652,0.521864,-0.435466,-0.275984,-0.544476,-0.779523,-0.218238,0.198641,0.18592,0.187159,1.241547,0.476777,t-CS-m
1.987563,1.096616,4.636093,-4.644884,1.610134,2.500859,-0.115804,-4.293174,0.176769,-1.457555,1.385394,0.742617,-0.508564,-0.266299,0.335222,-1.343398,0.269087,-0.7439,0.180276,-0.22836,-1.15159,0.218959,0.310573,0.385728,0.133655,1.385021,0.406354,t-CS-m
2.260495,0.713933,4.707603,-4.932764,1.633492,2.574406,-0.210777,-3.817145,0.11621,-1.108563,1.549446,1.114467,-0.392991,0.227722,-0.037687,-1.50909,0.656153,-0.980526,-0.098895,0.196589,-1.003284,-0.227329,0.487797,0.435619,0.059781,1.329288,0.350724,t-CS-m
4.792323,2.063744,-1.726348,0.665329,0.206579,1.881544,3.564108,2.035685,1.109836,0.287684,0.146107,1.709208,0.289929,0.473772,-0.854391,0.415447,0.407281,0.072496,0.505204,0.400692,-0.356429,-1.082246,-0.677311,-0.341779,0.016122,0.466649,-0.726778,t-SC-m
2.06516,1.728078,-3.280669,-0.115861,-0.286799,1.219172,3.33034,1.956638,0.974165,0.430316,-0.076409,1.600037,0.068295,0.517413,-0.832425,0.278075,0.386444,-0.054632,0.578478,0.249249,-0.754521,-0.938934,-0.945748,-0.299954,-0.299552,0.481483,-0.676487,t-SC-m
1.205967,1.670195,-3.123565,-0.043198,0.787106,1.467525,3.338598,1.966184,0.8976,0.593022,0.363939,2.263545,0.453162,0.447118,-0.967724,0.414115,0.488736,-0.319105,-0.084397,0.246265,-0.586341,-0.952876,-0.851952,-0.438928,-0.28703,0.200979,-0.766351,t-SC-m
1.398572,1.922826,-1.442607,-0.188742,-0.042214,1.202489,3.032259,2.278345,1.165034,0.36678,-0.062385,1.980022,0.107638,0.690306,-0.702365,0.340517,0.402934,0.036746,0.536402,0.481373,-0.284262,-0.382039,-0.634758,-0.459847,-0.360754,0.67726,-0.619278,t-SC-m
2.242911,2.090345,-3.037597,-1.071249,-0.56909,0.958362,2.965471,1.878693,1.12308,0.386471,-0.068212,2.430043,0.374707,0.522796,-0.503986,0.698481,0.582721,0.127166,0.373686,0.288237,-0.453658,-0.570242,-0.750078,-0.580657,-0.19844,0.362113,-0.502406,t-SC-m
0.30626,1.752109,-3.774115,-1.06927,-0.455919,0.691047,2.857728,1.873422,1.0972,1.010941,-0.29919,2.222997,0.190368,0.67028,-0.415053,0.640869,0.276517,-0.012511,0.311083,0.0573,-0.646524,-0.361632,-0.679567,-0.318982,-0.229194,0.541972,-0.761318,t-SC-m
0.533947,2.068175,-1.635866,-1.238183,-0.594525,0.758741,3.322781,2.380337,1.25066,0.347251,-0.153832,2.683525,-0.105568,0.296088,-0.414847,1.037557,-0.200117,-0.144724,0.320841,0.013631,-0.121068,0.204535,-0.356323,0.011446,0.023355,0.430759,-0.293087,t-SC-m
-1.205212,1.641458,-2.929136,-1.863115,-1.505431,0.587028,2.999936,2.015362,1.248497,0.982327,-0.803577,2.442475,0.286921,0.589177,0.017905,0.92735,0.01843,0.367186,0.481269,-0.112688,-0.061481,-0.178883,-0.521177,-0.321162,-0.514943,0.256587,-0.326105,t-SC-m
-1.735238,1.740338,-2.034392,-1.117194,-0.121804,0.576122,3.049127,2.464895,0.785425,0.635635,0.103668,2.235373,-0.174377,-0.072947,-0.53345,0.660309,-0.174727,-0.304342,0.123891,0.175541,-0.00184,-0.222717,-0.431111,-0.261594,0.016436,0.133208,-0.702444,t-SC-m
-1.189009,2.740111,-0.393561,-1.717559,-1.176786,0.357076,3.384466,2.63516,1.188931,0.564625,-0.442077,2.575343,-0.18839,0.289658,-0.377018,1.126459,-0.236312,-0.278392,0.271766,0.135166,0.244723,0.212087,-0.295936,0.118916,-0.383128,0.085056,-0.371105,t-SC-m
-1.165822,3.102046,-2.286955,-3.239906,-2.35,0.16835,3.295005,2.008649,0.98672,0.992071,-0.659966,2.945685,-0.088924,0.517886,-0.187205,0.980914,-0.300668,-0.019712,0.376979,-0.23604,0.248348,-0.05475,-0.599682,-0.060323,-0.127817,0.023344,-0.284625,t-SC-m
-1.735923,2.854259,-2.544759,-3.159778,-2.130957,-0.047217,3.013443,1.829141,1.05064,1.094511,-0.678415,2.545902,-0.028885,0.607178,-0.266925,1.134251,-0.386287,-0.091176,0.079972,-0.482251,-0.067337,-0.223573,-0.259262,-0.280828,-0.279991,0.244646,-0.509172,t-SC-m
-1.179323,3.419586,-1.290667,-3.385628,-2.832966,0.059436,3.673132,2.201385,0.744378,0.822505,-0.91265,2.837213,0.236196,-0.070552,-0.610164,0.986757,0.034341,-0.52104,-0.283738,-0.360846,0.119289,0.055108,0.724886,-0.435215,-0.231717,-0.24343,-0.379993,t-SC-m
-2.003372,3.46846,-2.430951,-3.732107,-3.242375,-0.226611,3.894698,2.023631,1.138703,1.18551,-1.298636,2.658832,0.363929,0.38991,0.001891,0.863814,0.201096,-0.154702,-0.289943,-1.222082,0.341462,0.691055,0.32698,-0.137439,-0.09624,-0.045273,-0.184079,t-SC-m
-0.558179,3.949291,-1.890381,-4.068571,-2.838984,-0.246561,3.937667,2.128335,0.700002,1.232958,-0.753906,3.226832,0.44523,0.231548,-0.164536,0.789426,0.257729,-0.454731,-0.339543,-0.837093,-0.003515,0.061478,0.354458,-0.180396,-0.185664,0.195557,-0.263923,t-SC-m
6.463351,1.473163,-2.056386,2.953371,1.749822,1.259555,0.800905,1.211028,2.027104,-1.482703,-0.253933,-0.667762,1.277737,0.958114,-2.269204,1.479013,-0.592923,-0.434907,0.115261,0.066449,0.381935,-1.939048,-0.368425,0.548882,0.045359,0.775747,-0.47436,t-SC-m
5.450925,1.387306,-2.934729,2.48587,1.614787,0.685602,0.96721,1.103823,1.718846,-1.478906,-0.076009,-0.585518,1.291739,0.786967,-2.203864,1.457464,-0.53537,-0.537255,-0.064079,0.114383,0.493115,-2.106698,-0.386177,0.353468,0.046464,0.462804,-0.069308,t-SC-m
3.243013,1.152747,-3.493395,2.266236,1.258019,0.501769,0.510606,0.972288,2.005825,-1.117162,0.002682,-0.031077,1.591877,0.846701,-2.320417,1.763337,-0.205632,-0.380686,-0.286022,0.157193,0.536461,-1.782402,-0.21505,0.616827,-0.411484,0.845664,-0.09265,t-SC-m
2.901897,1.430399,-2.191079,2.240469,0.581976,0.802617,-0.159675,0.494905,2.364377,-1.14639,-0.536578,-0.569352,1.323063,1.486476,-1.67989,1.285985,-0.308674,-0.157683,0.093643,0.129598,0.794418,-1.611538,-0.023964,0.293556,0.332914,1.171931,-0.499964,t-SC-m
4.120843,1.732687,-2.239018,1.83364,0.530405,0.627136,0.000967,0.402679,2.036228,-1.406217,-0.331969,-0.38837,1.303917,1.316607,-1.877502,1.496153,-0.187614,-0.311667,-0.091217,0.149814,0.384429,-1.950734,-0.297176,0.386684,0.282917,0.603054,-0.037957,t-SC-m
0.23003,0.911715,-4.088703,1.432386,0.22484,-0.075772,-0.407055,0.580032,2.10295,-0.846323,-0.859269,-0.242593,1.153254,1.090359,-1.919034,1.466064,-0.112901,-0.290905,-0.252541,-0.117712,0.365025,-1.453824,0.058749,0.26955,-0.101584,1.001492,0.04836,t-SC-m
2.531759,2.07779,-0.49128,2.260952,0.882379,0.404657,-0.217927,0.578435,2.438108,-1.547328,-0.34954,-0.365902,0.979888,1.607193,-1.840058,1.178446,-0.329395,-0.370513,0.284671,0.412462,0.386012,-1.246365,0.012856,0.363569,0.385867,1.033304,-0.192692,t-SC-m
1.45806,2.165509,-1.403516,1.744514,0.822538,0.019662,-0.280658,0.643633,1.846685,-1.348268,-0.454332,0.09685,0.904913,1.233654,-2.071555,1.062308,0.131512,-0.18461,-0.085253,0.169337,0.698092,-1.326265,-0.087124,0.209444,0.302872,0.402798,0.181907,t-SC-m
-0.179723,1.825685,-1.913586,1.723638,0.781323,-0.252838,-0.672715,0.811234,2.200457,-0.954272,-0.387999,0.348209,1.046046,1.192389,-2.18037,1.319257,0.029141,-0.504065,-0.377562,0.093304,0.300032,-1.163548,0.153093,0.430787,-0.00747,0.624134,0.018794,t-SC-m
0.053655,2.640171,0.051696,1.39972,-0.559461,-0.126675,-1.157929,-0.066554,2.760786,-1.862678,-0.834764,-0.463425,0.610157,1.320741,-2.179008,0.779056,-0.115967,-0.094875,0.008777,0.202669,0.203278,-0.99948,0.086371,0.202234,0.428444,0.706574,-0.063371,t-SC-m
-0.392469,2.769748,-1.216625,0.702181,-0.901803,-0.706705,-1.35612,-0.482088,1.841725,-1.660986,-0.707235,0.111172,0.453112,1.039116,-2.251421,0.611997,0.313229,0.471678,-0.309485,0.11546,0.089061,-1.299676,0.138103,0.402909,0.499452,0.195353,0.088137,t-SC-m
-0.566176,2.935168,-1.311557,0.293339,-1.133409,-0.73939,-1.283749,-0.487915,2.136668,-1.597901,-0.545064,-0.181303,0.64118,0.878466,-1.752797,1.337783,0.015814,0.086209,-0.049784,0.26839,0.13559,-1.09398,0.055748,0.344861,0.107004,0.477975,0.005963,t-SC-m
0.13909,3.905051,0.20215,1.065565,-1.550228,-0.692718,-1.520806,-0.598702,2.542786,-2.176009,-0.99266,-0.455802,0.215723,1.476297,-2.108632,0.621904,-0.055745,0.17701,-0.080362,0.667665,0.637633,-0.544645,0.086895,0.214512,-0.017493,0.839661,0.316183,t-SC-m
0.324904,4.172045,-0.071516,0.541693,-1.472912,-0.998027,-1.278321,-0.868286,1.993757,-2.18943,-0.78908,-0.16129,0.120345,1.334367,-2.51309,0.452578,-0.031787,0.452369,-0.422381,0.417036,0.678969,-1.391914,0.260848,-0.064027,0.863194,0.019562,-0.163694,t-SC-m
-0.536106,3.930849,-0.264752,0.495267,-0.755394,-0.947616,-1.042796,-0.429704,2.239963,-2.278323,-0.342203,0.096958,0.425027,0.700691,-1.902367,1.095931,0.437184,0.444445,0.071876,0.468405,0.719727,-1.147672,0.527543,-0.139802,-0.180787,0.36115,-0.032906,t-SC-m
6.16956,3.324902,3.283634,3.480384,-2.398284,4.315674,3.010912,0.217102,2.33569,-0.806658,-1.345345,-0.617738,0.13152,1.042477,0.871709,0.557291,-0.332387,-1.483555,1.403923,-0.661473,-0.576024,0.705785,-0.040297,0.847803,0.959879,0.302982,-0.728895,t-SC-m
3.710074,2.978323,2.585217,2.744501,-1.783712,3.684852,2.957322,0.421671,1.468933,-0.761166,-1.357041,0.095552,-0.043709,1.188566,0.108916,0.582066,-0.304557,-0.935866,1.102536,-0.300193,-0.382122,0.683015,-0.268598,0.558106,0.444546,-0.183078,-0.6367,t-SC-m
1.458875,2.677862,1.693555,2.308896,-1.366391,3.663954,2.537203,0.536982,1.179914,-0.598507,-0.948673,0.215488,-0.163672,0.788329,-0.393583,0.584209,-0.276597,0.011087,0.669672,-0.203258,-0.206074,-0.008178,-0.215546,0.575486,0.365636,-0.09854,-0.678729,t-SC-m
4.854225,3.987502,1.225269,1.727331,-4.255878,3.578166,2.518008,-0.772412,2.241267,-0.001333,-1.714018,-0.920674,1.056247,1.659896,1.250758,0.518751,-0.406333,-0.389247,1.832908,-0.503523,0.176453,0.994801,-0.294915,0.501008,1.24704,0.846759,-0.586904,t-SC-m
2.73374,3.934766,4.382621,3.101114,-0.756818,3.342683,2.829161,0.702179,1.165359,-1.051557,-0.306347,0.910499,0.501454,0.977979,0.089273,0.735493,0.164702,-0.920861,1.049151,0.111318,-0.060018,0.983131,0.386239,0.281283,0.216043,-0.142935,-0.519271,t-SC-m
0.073176,3.422795,3.353842,3.128277,-0.590906,3.273079,2.499517,0.694935,0.830343,-0.66955,-0.303688,1.304706,0.528165,0.756885,-0.102018,0.660854,-0.196262,-0.305658,0.826988,0.231771,0.216638,0.418431,0.19342,0.161435,0.456883,-0.193741,-0.617773,t-SC-m
1.503075,4.787979,5.113109,3.243713,-3.213051,3.127754,2.527909,0.33688,1.885039,-0.47694,-0.425492,0.620502,0.562613,1.630723,0.138734,0.773125,0.091592,-0.434379,1.215426,-0.996094,0.222239,0.829142,0.164075,-0.028998,1.573308,0.678369,-0.402457,t-SC-m
3.261249,5.657712,5.728152,2.989364,-1.283023,3.028546,3.19016,-0.229614,0.829676,-1.443586,-0.069543,1.050313,1.441365,0.799652,0.083054,0.673447,-0.204272,-0.911611,1.128211,0.521622,0.138395,1.076269,0.317813,0.589391,0.80413,-1.080397,-0.335069,t-SC-m
-2.15201,4.340297,6.019795,4.157637,0.496715,3.058417,2.657692,0.904696,0.337674,-1.098368,0.170874,1.759481,1.186214,0.257199,-0.785259,0.426626,0.086984,-0.499798,0.824783,0.435966,0.148507,0.699999,0.213691,0.353348,0.619564,-0.978318,-0.529415,t-SC-m
0.377646,6.171988,2.006846,0.679348,-7.800371,2.61296,2.789452,-1.450273,1.91592,0.372917,-2.355405,-0.639468,0.879831,1.502223,1.574006,0.49858,0.618603,-0.962496,1.345995,-0.008595,0.089439,1.035859,0.626495,-0.044532,1.368248,0.467232,-0.763469,t-SC-m
1.570904,7.11006,3.490858,1.119189,-4.781639,2.573917,3.12698,-2.189198,0.65599,-1.108293,-1.165341,1.107588,1.796942,0.840806,0.597363,0.429518,0.364842,-0.156741,1.403079,0.70452,-0.514488,1.418401,0.929339,0.336917,0.408225,-0.670304,-0.467962,t-SC-m
-1.902323,5.358948,1.73929,0.675113,-4.713935,2.426987,3.020856,-0.911086,0.476967,0.133171,-0.930983,1.477694,1.151725,0.73566,0.30444,0.371555,1.016118,0.374925,0.957897,0.21394,0.496329,0.441145,-0.256487,-0.084139,0.805298,0.071357,-1.198397,t-SC-m
-1.773928,6.83746,3.091135,2.186899,-6.618449,2.721883,2.499528,-2.461861,1.329611,0.027033,-1.046454,-0.311114,1.651965,0.708673,1.064954,0.140582,0.62512,0.093522,1.794841,-0.419503,0.323285,0.698768,-0.279675,0.079644,1.39369,0.873657,-0.844205,t-SC-m
-1.595052,6.835561,3.55122,2.197693,-5.134951,2.481621,2.49133,-1.83906,0.273055,-0.119608,-1.235178,0.839285,1.802232,0.611207,0.172078,0.097014,1.134445,0.856517,1.364616,-0.508844,0.018673,1.129347,-0.396257,0.00181,0.830396,-0.269086,-0.156151,t-SC-m
-1.735856,6.590129,3.865487,2.34172,-4.694717,2.293568,2.374381,-1.804946,0.167551,-0.639535,-0.775265,1.862743,1.168506,0.367573,-0.139072,0.392062,0.86298,0.735582,0.923825,-0.293731,-0.048582,0.218321,0.099669,0.067394,0.824025,-0.063859,-0.746618,t-SC-m
6.541073,1.082028,-3.684602,1.60334,-0.155496,1.24683,2.195452,0.840734,-0.983279,0.925562,1.294642,-0.207343,0.060539,0.337836,0.211489,0.600164,-0.447296,0.459573,-0.204711,-0.095548,-0.7,-0.07265,-0.308525,0.13875,-0.102562,0.102927,-0.251975,t-SC-m
7.63363,1.445481,-3.858397,1.45796,-0.969865,1.413532,2.093885,0.535492,-0.644806,1.12793,1.194512,-0.923667,0.093943,0.218517,0.143505,0.297679,-0.231609,0.82323,-0.013063,-0.182775,-0.526346,-0.157476,0.033461,-0.036698,0.118942,-0.242734,-0.344376,t-SC-m
9.094676,1.326157,-3.391007,1.5585,-1.202048,1.723777,1.965443,0.837427,-0.406712,1.149586,1.192538,-1.219857,0.116152,0.48428,0.302947,-0.089304,-0.55045,0.517378,-0.381792,-0.26542,-0.4791,-0.165678,0.105509,-0.154591,0.064632,-0.269975,-0.117093,t-SC-m
5.45697,1.658255,-2.828332,1.138774,-0.019585,0.841379,2.180658,0.817974,-1.240346,0.832534,1.404505,0.145057,-0.095296,0.597585,0.787638,0.315214,-0.325704,-0.068976,-0.381668,0.075995,-0.584452,0.064755,-0.131957,-0.022314,-0.012458,0.139127,-0.346802,t-SC-m
6.571672,1.831821,-2.844311,1.110108,-0.863929,1.015236,2.098748,0.489776,-0.957635,0.899315,1.187214,-0.446212,0.096791,0.656856,0.776113,0.176892,-0.517248,0.268185,-0.210085,-0.163882,-0.662606,-0.041643,0.002615,-0.226662,0.200858,-0.045785,-0.089412,t-SC-m
8.546472,2.102055,-2.169261,0.578755,-1.382434,1.09526,1.896473,0.607197,-0.585801,0.632188,1.29904,-1.646464,0.307682,0.338283,0.791194,-0.470671,-0.5473,0.00878,-0.068563,0.165565,-0.392639,0.374799,-0.264652,0.19315,-0.134006,-0.389327,0.157129,t-SC-m
