@relation 'landsat-statlog-weka.filters.unsupervised.attribute.Remove-R3-4,7-8,11-12,15,19,23,27,31-32,35-36-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R17'

@attribute x1 numeric
@attribute x2 numeric
@attribute x5 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute class {1,2,3,4,5,7}

@data
78,88,60,50,46,76,85,61,57,59,39,53,49,46,71,83,56,57,53,51,5
50,46,50,50,53,53,49,46,53,52,57,53,55,68,53,51,53,54,56,57,5
50,49,50,50,53,53,52,57,53,55,68,53,52,72,53,54,56,57,60,54,5
50,53,53,50,56,53,52,72,53,52,68,53,52,65,60,54,53,54,56,57,5
53,53,50,53,53,53,52,68,53,52,65,53,55,57,53,54,56,57,53,57,5
50,56,53,50,53,53,52,65,53,55,57,57,55,61,56,57,53,57,53,54,5
53,53,50,53,53,53,55,57,57,55,61,53,55,61,53,57,53,54,53,54,5
53,53,50,50,53,53,55,61,50,52,65,53,52,68,53,54,56,54,53,51,5
53,56,53,53,56,53,52,68,50,52,65,53,52,65,56,51,53,51,53,51,5
53,53,53,57,75,50,52,65,53,52,65,53,62,61,53,51,53,51,53,57,5
57,75,60,60,92,60,77,65,60,89,79,68,106,91,60,83,60,99,68,112,1
60,79,60,67,111,60,89,79,68,106,91,68,111,98,60,99,68,112,71,107,1
60,92,67,67,111,68,106,91,68,111,98,68,111,98,68,112,71,107,71,112,1
67,111,67,63,111,68,111,98,68,111,98,64,111,102,71,107,71,112,68,112,1
63,111,67,67,111,64,111,102,68,111,98,68,111,98,68,112,64,112,64,112,1
67,111,67,67,115,68,111,98,68,111,98,68,115,98,64,112,64,112,64,116,1
63,111,63,63,111,60,111,98,64,106,98,64,111,98,60,107,64,107,64,107,1
63,111,67,67,120,64,111,98,64,111,102,72,115,102,64,107,68,107,68,116,1
67,115,67,70,115,64,111,102,72,115,102,68,115,102,68,107,68,116,68,116,1
70,115,70,67,111,68,115,102,68,115,98,68,111,98,68,116,68,116,64,112,1
70,111,67,67,111,68,115,98,68,111,98,64,111,98,68,116,64,112,68,107,1
67,111,67,70,111,68,111,98,64,111,98,68,111,102,64,112,68,107,68,112,1
67,111,70,70,97,64,111,98,68,111,102,68,106,94,68,107,68,112,71,112,1
70,111,70,63,79,68,111,102,68,106,94,64,89,79,68,112,71,112,68,99,1
70,97,63,63,75,68,106,94,64,89,79,64,77,76,71,112,68,99,64,83,1
63,67,63,63,71,68,73,61,64,69,57,60,69,54,68,75,60,68,60,61,7
63,71,63,63,67,64,69,57,60,69,54,60,69,57,60,68,60,61,64,64,7
63,71,63,60,67,60,69,54,60,69,57,60,62,57,60,61,64,64,60,68,7
63,67,60,63,71,60,69,57,60,62,57,64,66,57,64,64,60,68,64,68,7
63,71,60,60,63,64,66,57,64,66,57,64,62,57,64,68,60,68,64,68,7
60,67,60,67,79,64,66,57,64,62,57,64,69,61,60,68,64,68,64,61,7
76,85,76,72,85,76,87,70,76,91,70,76,83,70,79,91,75,91,75,83,4
76,89,72,72,85,76,91,70,76,83,70,71,87,70,75,91,75,83,75,87,4
76,85,76,76,94,76,83,67,80,87,70,80,95,74,79,91,79,91,75,91,4
76,94,76,68,85,80,87,70,80,95,74,71,87,70,79,91,75,91,75,87,4
76,94,68,64,81,80,95,74,71,87,70,68,83,63,75,91,75,87,71,83,4
68,85,64,64,77,71,87,70,68,83,63,64,83,67,75,87,71,83,67,79,7
64,81,64,64,77,68,83,63,64,83,67,68,79,63,71,83,67,79,63,75,7
64,77,64,64,81,64,83,67,68,79,63,68,83,67,67,79,63,75,67,79,7
64,77,64,68,81,68,79,63,68,83,67,68,83,63,63,75,67,79,71,79,7
68,81,72,80,102,68,83,63,68,83,67,76,91,81,71,79,71,79,71,83,7
80,102,76,68,73,76,91,81,80,95,81,76,83,81,71,83,75,87,79,91,4
76,89,68,64,66,80,95,81,76,83,81,68,75,81,75,87,79,91,79,91,5
60,55,57,57,55,64,68,74,60,61,70,60,57,67,75,79,59,64,55,64,5
57,55,57,64,66,60,61,70,60,57,67,64,64,67,59,64,55,64,67,64,5
72,81,76,80,98,71,79,70,76,87,74,80,91,78,71,79,75,83,75,87,7
76,89,80,80,98,76,87,74,80,91,78,80,95,78,75,83,75,87,79,91,7
80,98,84,84,102,80,103,85,80,99,85,84,103,85,79,107,84,107,79,107,3
84,102,84,76,85,84,103,85,80,99,81,71,83,59,79,107,84,99,71,83,3
84,98,76,57,59,80,99,81,71,83,59,56,57,41,84,99,71,83,55,61,3
57,59,53,53,52,56,57,41,53,51,52,53,54,59,55,61,51,54,55,58,5
53,49,53,53,55,53,51,52,53,54,59,56,57,63,51,54,55,58,55,54,5
53,52,53,53,52,53,54,59,56,57,63,60,54,59,55,58,55,54,55,54,5
53,52,53,53,52,60,54,59,53,54,59,56,57,59,55,54,55,58,51,54,5
53,52,53,53,55,53,54,59,56,57,59,53,57,63,55,58,51,54,55,54,5
53,52,53,57,55,56,57,59,53,57,63,53,54,67,51,54,55,54,55,58,5
53,55,57,53,55,53,57,63,53,54,67,53,54,67,55,54,55,58,55,54,5
53,55,50,53,52,53,54,67,56,54,63,53,51,59,55,54,55,54,55,54,5
50,52,53,53,52,56,54,63,53,51,59,56,51,59,55,54,55,54,51,54,5
50,52,53,53,62,53,51,59,53,51,59,53,57,63,55,51,55,54,51,58,5
53,62,60,64,81,53,57,63,56,68,63,64,79,67,51,58,55,68,63,87,5
68,106,68,68,111,68,112,96,71,107,96,71,112,96,71,111,71,111,71,107,1
68,111,68,64,111,71,107,96,71,112,96,68,112,99,71,111,71,107,71,111,1
68,111,64,68,111,71,112,96,68,112,99,64,112,99,71,107,71,111,67,111,1
64,111,68,68,111,68,112,99,64,112,99,64,112,99,71,111,67,111,67,107,1
68,111,68,68,111,64,112,99,64,112,99,64,112,99,67,111,67,107,67,107,1
68,111,68,68,115,64,112,99,64,116,99,64,112,96,67,107,71,111,71,111,1
68,115,68,68,115,64,116,99,64,112,96,64,112,96,71,111,71,111,71,107,1
68,115,68,60,111,64,112,96,64,112,96,60,107,96,71,111,71,107,67,103,1
68,115,60,64,106,64,112,96,60,107,96,64,107,99,71,107,67,103,67,107,1
60,111,64,64,111,60,107,96,64,107,99,64,107,96,67,103,67,107,71,116,1
64,111,64,72,115,64,107,96,68,107,99,68,116,99,71,116,71,111,71,111,1
68,115,68,68,111,68,116,99,68,116,99,64,112,99,67,111,67,111,71,107,1
68,115,68,64,111,68,116,99,64,112,99,68,107,96,67,111,71,107,71,107,1
64,111,68,68,106,68,107,96,68,112,103,71,112,99,71,107,71,111,71,111,1
68,73,64,60,69,68,75,63,60,68,52,60,61,56,67,75,63,68,63,64,7
64,69,60,60,69,60,68,52,60,61,56,64,64,56,63,68,63,64,63,68,7
60,69,60,60,62,60,61,56,64,64,56,60,68,56,63,64,63,68,63,64,7
60,69,60,64,66,64,64,56,60,68,56,64,68,56,63,68,63,64,59,64,7
64,66,64,64,62,64,68,56,60,68,56,64,68,52,59,64,63,68,63,64,7
64,66,64,64,69,60,68,56,64,68,52,64,61,52,63,68,63,64,63,61,7
76,87,76,76,83,79,91,71,75,91,71,75,83,71,78,87,78,87,78,87,4
76,91,76,71,87,75,91,71,75,83,71,75,87,71,78,87,78,87,78,87,4
71,87,71,76,83,75,87,71,75,87,67,79,91,71,78,87,74,87,74,87,4
71,87,76,80,87,75,87,67,79,91,71,79,91,71,74,87,74,87,78,87,4
68,83,64,68,79,71,83,67,67,79,62,63,75,62,78,96,74,87,66,79,7
68,79,68,68,83,63,75,62,67,79,67,71,79,67,66,79,63,83,66,83,7
68,83,68,68,83,67,79,67,71,79,67,71,79,62,63,83,66,83,66,79,7
68,83,68,76,91,71,79,67,71,79,62,71,83,67,66,83,66,79,66,83,7
68,83,76,80,95,71,79,62,71,83,67,75,87,75,66,79,66,83,70,83,7
76,91,80,76,83,71,83,67,75,87,75,79,91,79,66,83,70,83,74,91,4
80,95,76,68,75,75,87,75,79,91,79,79,91,75,70,83,74,91,82,91,4
76,83,68,64,68,79,91,79,79,91,75,75,79,75,74,91,82,91,82,91,4
68,75,64,60,61,79,91,75,75,79,75,59,64,71,82,91,82,91,74,83,5
60,61,60,64,64,59,64,71,55,64,67,67,64,67,74,83,63,67,59,63,5
60,57,64,71,79,55,64,67,67,64,67,71,79,71,63,67,59,63,66,63,5
76,87,80,80,95,75,83,71,75,87,75,79,91,75,70,75,74,79,74,87,7
80,91,80,80,95,75,87,75,79,91,75,79,95,79,74,79,74,87,78,91,7
80,95,80,84,99,79,91,75,79,95,79,84,103,87,74,87,78,91,86,91,7
80,95,84,84,103,79,95,79,84,103,87,79,107,92,78,91,86,91,86,100,3
80,103,80,84,103,79,107,87,84,107,87,79,107,87,82,104,82,104,82,104,3
80,99,84,80,99,84,107,87,79,107,87,84,99,83,82,104,82,104,82,100,3
53,54,56,60,54,55,58,58,55,54,58,55,54,62,52,53,56,56,52,56,5
60,54,53,56,57,55,54,62,55,58,58,51,54,58,52,56,56,56,52,60,5
56,57,53,53,54,51,54,58,55,54,58,55,58,58,52,60,56,56,56,56,5
53,57,53,53,54,55,54,58,55,58,58,55,54,58,56,56,56,56,52,56,5
53,54,53,56,54,55,58,58,55,54,58,55,54,58,56,56,52,56,52,53,5
53,54,56,53,51,55,54,58,55,54,58,55,54,58,52,56,52,53,56,53,5
53,51,56,53,51,55,54,58,51,54,62,55,51,67,56,53,52,53,52,56,5
53,51,53,53,57,55,51,67,55,54,71,51,58,75,52,56,56,56,56,63,5
53,57,56,64,79,51,58,75,55,68,71,63,87,71,56,63,59,71,63,87,5
64,79,60,60,99,63,87,71,67,91,79,71,103,87,63,87,63,87,63,91,1
60,83,60,68,112,67,91,79,71,103,87,71,111,96,63,87,63,91,66,104,1
68,112,71,71,112,71,111,96,71,111,100,71,107,100,66,104,70,113,70,113,1
71,107,71,68,112,71,111,100,71,107,100,71,111,100,70,113,70,113,70,118,1
71,112,68,64,112,71,107,100,71,111,100,67,111,100,70,113,70,118,66,113,1
68,112,64,64,112,71,111,100,67,111,100,67,107,96,70,118,66,113,66,109,1
64,112,64,64,112,67,111,100,67,107,96,67,107,100,66,113,66,109,63,113,1
64,112,64,64,116,67,107,96,67,107,100,71,111,100,66,109,63,113,63,109,1
64,112,64,64,112,67,107,100,71,111,100,71,111,96,63,113,63,109,63,109,1
64,116,64,64,112,71,111,100,71,111,96,71,107,96,63,109,63,109,63,109,1
64,112,64,60,107,71,111,96,71,107,96,67,103,96,63,109,63,109,63,104,1
64,112,60,64,107,71,107,96,67,103,96,67,107,96,63,109,63,104,63,109,1
60,107,64,64,107,67,103,96,67,107,96,71,116,100,63,104,63,109,66,104,1
64,107,64,68,107,67,107,96,71,116,100,71,111,104,63,109,66,104,70,109,1
68,107,68,68,116,71,111,104,71,111,104,67,111,100,70,109,66,113,66,113,1
68,116,68,64,112,67,111,100,67,111,96,71,107,96,66,113,66,109,66,109,1
68,116,64,68,107,67,111,96,71,107,96,71,107,96,66,109,66,109,66,104,1
64,112,68,68,112,71,107,96,71,107,96,71,111,100,66,109,66,104,66,113,1
68,107,68,71,112,71,107,96,71,111,100,71,111,100,66,104,66,113,70,113,1
68,112,71,68,99,71,111,100,71,111,100,71,103,96,66,113,70,113,70,113,1
71,112,68,64,83,71,111,100,71,103,96,67,87,79,70,113,70,113,66,109,1
60,68,60,64,64,63,68,54,63,64,54,63,68,54,66,75,70,75,63,67,7
60,68,64,60,68,63,64,58,59,64,54,63,68,58,63,67,63,67,63,67,7
64,68,60,64,68,59,64,54,63,68,58,63,64,58,63,67,63,67,63,67,7
60,68,64,64,61,63,68,58,63,64,58,63,61,54,63,67,63,67,59,63,7
79,91,75,75,83,78,87,74,78,87,70,78,87,70,75,88,75,91,79,88,4
75,91,75,75,87,78,87,70,78,87,70,78,87,74,75,91,79,88,79,88,4
75,87,75,79,91,78,87,74,74,87,74,74,87,74,79,88,75,91,75,88,4
79,91,79,75,91,74,87,74,78,87,70,78,91,70,75,88,79,88,79,95,4
79,91,75,75,87,78,87,70,78,91,70,78,87,70,79,88,79,95,79,91,4
75,87,71,67,79,78,87,70,78,96,74,74,87,70,79,91,79,88,79,88,4
71,83,67,63,75,78,96,74,74,87,70,66,79,66,79,88,79,88,71,84,4
67,79,71,71,79,63,83,63,66,83,66,66,79,63,67,81,67,81,67,81,7
71,79,71,71,83,66,83,66,66,79,63,66,83,63,67,81,67,81,67,77,7
71,79,71,75,87,66,79,63,66,83,63,70,83,66,67,81,67,77,67,81,7
71,83,75,79,91,66,83,63,70,83,66,74,91,70,67,77,67,81,67,84,7
75,87,79,79,91,70,83,66,74,91,70,82,91,81,67,81,67,84,75,91,4
79,91,79,75,79,74,91,70,82,91,81,82,91,78,67,84,75,91,79,95,4
79,91,75,59,64,82,91,81,82,91,78,74,83,74,75,91,79,95,75,88,4
75,79,59,55,64,82,91,78,74,83,74,63,67,70,79,95,75,88,75,81,4
59,64,55,67,64,74,83,74,63,67,70,59,63,66,75,88,75,81,63,66,5
71,79,75,75,87,66,63,66,70,75,70,74,79,74,63,57,67,73,71,84,7
79,91,79,84,103,74,87,70,78,91,78,86,91,81,75,81,75,81,75,84,7
79,95,84,79,107,78,91,78,86,91,81,86,100,81,75,81,75,84,75,84,7
84,103,79,79,107,86,91,81,86,100,81,82,104,89,75,84,75,84,79,95,3
79,107,79,84,107,86,100,81,82,104,89,82,104,89,75,84,79,95,83,103,3
71,83,55,51,54,78,96,81,66,79,59,59,56,44,79,95,75,84,63,66,5
55,61,51,55,58,66,79,59,59,56,44,52,53,52,75,84,63,66,56,54,5
55,58,55,55,54,52,53,52,56,56,59,52,56,59,56,54,56,54,56,57,5
55,54,55,55,58,56,56,59,52,56,59,56,56,59,56,54,56,57,56,57,5
55,54,55,51,54,52,56,59,56,56,59,52,60,59,56,57,56,57,56,57,5
55,58,51,55,54,56,56,59,52,60,59,56,56,55,56,57,56,57,56,54,5
51,54,55,55,58,52,60,59,56,56,55,56,56,59,56,57,56,54,59,54,5
55,58,55,55,54,56,56,59,52,56,59,52,53,59,59,54,56,54,59,57,5
55,54,55,55,54,52,56,59,52,53,59,56,53,59,56,54,59,57,59,60,5
51,54,55,55,54,52,53,63,52,56,66,56,56,78,59,60,63,70,67,77,5
55,51,55,51,58,52,56,66,56,56,78,56,63,78,63,70,67,77,75,91,5
55,54,51,55,68,56,56,78,56,63,78,59,71,78,67,77,75,91,79,103,5
63,87,67,71,103,63,87,78,63,87,74,63,91,78,71,103,67,99,75,99,1
67,91,71,71,111,63,87,74,63,91,78,66,104,89,67,99,75,99,67,99,1
71,103,71,71,111,63,91,78,66,104,89,70,113,96,75,99,67,99,71,112,1
71,111,71,71,111,70,113,96,70,113,96,70,118,100,71,112,71,108,67,108,1
67,107,67,71,111,66,109,96,63,113,96,63,109,96,63,108,63,112,63,108,1
67,107,71,71,111,63,113,96,63,109,96,63,109,96,63,112,63,108,63,103,1
71,111,71,71,107,63,109,96,63,109,96,63,109,100,63,108,63,103,63,103,1
71,111,71,67,103,63,109,96,63,109,100,63,104,96,63,103,63,103,63,103,1
71,107,67,67,107,63,109,100,63,104,96,63,109,92,63,103,63,103,67,103,1
67,103,67,71,116,63,104,96,63,109,92,66,104,96,63,103,67,103,63,103,1
67,107,71,71,111,63,109,92,66,104,96,70,109,100,67,103,63,103,67,108,1
71,116,71,71,111,66,104,96,70,109,100,66,113,103,63,103,67,108,67,108,1
71,111,71,67,111,70,109,100,66,113,103,66,113,103,67,108,67,108,63,108,1
67,111,67,71,107,66,113,103,66,109,96,66,109,96,63,108,67,108,63,108,1
71,107,71,71,111,66,109,96,66,104,96,66,113,100,63,108,63,108,67,112,1
71,107,71,71,111,66,104,96,66,113,100,70,113,103,63,108,67,112,67,112,1
71,111,71,71,103,66,113,100,70,113,103,70,113,103,67,112,67,112,63,112,1
71,111,71,67,87,70,113,103,70,113,103,66,109,96,67,112,63,112,67,108,1
63,64,63,63,64,70,75,59,63,67,55,63,67,55,67,73,67,70,59,66,7
63,68,63,59,64,63,67,55,63,67,55,63,67,55,67,70,59,66,67,70,7
59,64,63,63,64,63,67,55,63,67,59,63,67,55,67,70,67,66,63,66,7
78,87,78,78,87,75,91,72,79,88,72,79,88,72,78,88,78,92,78,92,4
78,87,78,74,87,79,88,72,79,88,72,75,91,72,78,92,78,92,82,88,4
78,87,74,74,87,79,88,72,75,91,72,75,88,72,78,92,82,88,74,88,4
74,87,74,78,87,75,91,72,75,88,72,79,88,68,82,88,74,88,74,84,4
74,87,78,78,91,75,88,72,79,88,68,79,95,72,74,88,74,84,82,84,4
78,96,74,66,79,79,88,72,79,88,72,71,84,68,78,88,78,88,78,88,4
66,79,63,66,83,71,84,68,67,81,64,67,81,64,78,88,70,79,70,79,7
66,83,66,66,83,67,81,64,67,81,64,67,77,64,70,79,67,84,67,79,7
74,91,82,82,91,67,84,68,75,91,79,79,95,79,67,75,70,84,78,88,4
82,91,82,74,83,75,91,79,79,95,79,75,88,79,70,84,78,88,74,79,4
59,63,66,70,75,63,66,68,63,57,68,67,73,72,60,67,53,49,60,60,5
70,75,74,74,87,67,73,72,71,84,75,75,81,68,60,60,67,75,70,79,7
74,79,74,78,91,71,84,75,75,81,68,75,81,68,67,75,70,79,70,79,7
86,100,82,82,104,75,84,75,79,95,83,83,103,86,70,84,78,92,82,106,7
82,104,82,78,96,83,99,86,79,95,86,79,95,83,85,111,85,106,82,102,3
78,96,66,59,56,79,95,83,75,84,68,63,66,49,82,102,74,92,70,79,3
66,79,59,52,53,75,84,68,63,66,49,56,54,49,74,92,70,79,60,63,5
52,60,56,56,56,56,57,57,56,54,57,59,54,60,60,63,60,56,60,60,5
56,56,52,52,53,59,54,60,56,54,64,59,57,68,60,60,63,63,67,75,5
52,56,52,56,53,56,54,64,59,57,68,59,60,75,63,63,67,75,70,84,5
52,53,56,52,53,59,57,68,59,60,75,59,60,79,67,75,70,84,82,92,5
56,53,52,52,56,59,60,75,59,60,79,63,70,83,70,84,82,92,89,106,5
52,53,52,56,56,59,60,79,63,70,83,67,77,83,82,92,89,106,93,115,5
56,56,56,59,71,67,77,83,75,91,86,79,103,90,93,115,93,120,82,120,3
56,63,59,63,87,75,91,86,79,103,90,71,103,86,93,120,82,120,70,111,3
63,87,63,63,91,71,103,86,67,99,83,75,99,79,70,111,67,106,63,92,1
63,87,63,66,104,67,99,83,75,99,79,67,99,86,67,106,63,92,63,88,1
66,104,70,70,113,67,99,86,71,112,98,71,108,98,63,88,67,97,67,111,1
70,113,70,70,118,71,112,98,71,108,98,67,108,98,67,97,67,111,67,106,1
70,113,70,66,113,71,108,98,67,108,98,63,112,98,67,111,67,106,67,106,1
70,118,66,66,109,67,108,98,63,112,98,63,108,98,67,106,67,106,67,111,1
66,113,66,63,113,63,112,98,63,108,98,63,112,94,67,106,67,111,63,106,1
66,109,63,63,109,63,108,98,63,112,94,63,108,94,67,111,63,106,63,102,1
63,113,63,63,109,63,112,94,63,108,94,63,103,94,63,106,63,102,63,102,1
63,109,63,63,109,63,108,94,63,103,94,63,103,90,63,102,63,102,63,102,1
63,109,63,63,109,63,103,90,63,103,94,67,103,94,63,102,63,102,67,106,1
66,113,66,66,109,67,108,98,63,108,98,67,108,98,63,106,63,111,63,111,1
66,109,66,66,104,67,108,98,63,108,98,63,108,98,63,111,63,106,63,111,1
66,109,66,66,113,63,108,98,63,108,98,67,112,101,63,106,63,111,63,111,1
66,104,66,70,113,63,108,98,67,112,101,67,112,98,63,111,63,111,63,111,1
66,113,70,70,113,67,112,101,67,112,98,63,112,98,63,111,63,111,67,111,1
70,113,70,66,109,67,112,98,63,112,98,67,108,98,63,111,67,111,67,106,1
70,113,66,63,96,63,112,98,67,108,98,63,99,94,67,111,67,106,67,111,1
66,109,63,63,83,67,108,98,63,99,94,63,88,79,67,106,67,111,67,106,1
70,75,63,63,67,67,73,64,67,70,57,59,66,60,63,71,67,75,60,71,7
63,67,63,63,67,59,66,60,67,70,60,67,66,57,60,71,63,71,67,71,7
75,88,75,79,88,74,88,73,78,88,69,78,92,73,72,89,76,89,80,94,4
75,91,79,79,88,78,88,69,78,92,73,78,92,73,76,89,80,94,80,94,4
79,88,79,75,91,78,92,73,78,92,73,82,88,69,80,94,80,94,80,94,4
79,88,75,75,88,78,92,73,82,88,69,74,88,73,80,94,80,94,80,89,4
75,91,75,79,88,82,88,69,74,88,73,74,84,69,80,94,80,89,76,85,4
75,88,79,79,95,74,88,73,74,84,69,82,84,73,80,89,76,85,76,85,4
79,88,79,71,84,78,88,69,78,88,73,78,88,73,80,85,76,85,80,89,4
79,88,71,67,81,78,88,73,78,88,73,70,79,65,76,85,80,89,76,85,4
71,84,67,67,81,78,88,73,70,79,65,70,79,62,80,89,76,85,68,77,7
67,81,67,67,77,70,79,62,67,84,62,67,79,65,68,77,68,77,72,81,7
67,81,67,75,91,67,84,65,67,75,62,70,84,69,72,81,68,77,64,73,7
67,84,75,79,95,67,75,62,70,84,69,78,88,76,68,77,64,73,68,81,4
75,91,79,75,88,70,84,69,78,88,76,74,79,73,64,73,68,81,72,81,4
79,95,75,75,81,78,88,76,74,79,73,67,75,73,68,81,72,81,68,77,7
75,81,63,63,57,67,75,73,60,67,62,53,49,58,68,77,60,62,53,49,5
63,66,63,67,73,60,67,62,53,49,58,60,60,65,60,62,53,49,64,69,5
63,57,67,71,84,53,49,58,60,60,65,67,75,73,53,49,64,69,76,85,5
71,84,75,75,81,67,75,73,70,79,73,70,79,65,76,85,72,89,76,85,7
75,84,75,79,95,70,79,69,70,84,69,78,92,80,72,85,72,94,80,98,7
75,84,79,83,103,70,84,69,78,92,80,82,106,87,72,94,80,98,80,102,7
79,95,83,83,99,78,92,80,82,106,87,85,111,90,80,98,80,102,80,106,3
83,99,79,79,95,85,111,90,85,106,94,82,102,90,80,106,84,111,84,106,3
79,95,79,75,84,85,106,94,82,102,90,74,92,80,84,111,84,106,84,102,3
79,95,75,63,66,82,102,90,74,92,80,70,79,65,84,106,84,102,80,94,3
63,66,56,56,54,70,79,65,60,63,55,57,60,55,80,94,76,89,64,73,5
56,57,56,56,54,60,71,69,60,63,69,60,56,69,60,69,60,66,64,69,5
56,54,59,56,54,60,56,69,60,60,80,63,63,90,64,69,72,81,80,94,5
59,54,56,59,57,60,60,80,63,63,90,67,75,87,72,81,80,94,84,106,5
56,54,59,59,60,63,63,90,67,75,87,70,84,87,80,94,84,106,92,115,5
59,57,59,59,60,67,75,87,70,84,87,82,92,90,84,106,92,115,97,115,5
59,60,63,67,77,82,92,90,89,106,94,93,115,97,97,115,92,106,80,106,3
67,77,75,79,103,93,115,97,93,120,104,82,120,101,80,106,80,111,76,111,1
75,91,79,71,103,93,120,104,82,120,101,70,111,94,80,111,76,111,68,106,1
71,103,67,75,99,70,111,94,67,106,90,63,92,80,68,106,68,102,64,89,1
67,99,75,67,99,67,106,90,63,92,80,63,88,83,68,102,64,89,60,85,1
75,99,67,71,112,63,92,80,63,88,83,67,97,87,64,89,60,85,64,89,1
67,99,71,71,108,63,88,83,67,97,87,67,111,94,60,85,64,89,64,98,1
71,112,71,67,108,67,97,87,67,111,94,67,106,97,64,89,64,98,64,106,1
67,108,63,63,108,67,106,97,67,106,94,67,111,94,64,106,64,106,64,106,1
63,112,63,63,112,67,106,94,67,111,94,63,106,94,64,106,64,106,64,106,1
63,108,63,63,108,67,111,94,63,106,94,63,102,90,64,106,64,106,64,102,1
63,112,63,63,103,63,106,94,63,102,90,63,102,94,64,106,64,102,64,102,1
63,108,63,63,103,63,102,90,63,102,94,63,102,94,64,102,64,102,64,106,1
63,103,67,63,103,63,102,94,67,106,97,63,102,90,68,106,64,102,64,102,1
67,103,63,67,108,67,106,97,63,102,90,63,106,94,64,102,64,102,64,106,1
67,108,63,63,108,63,111,101,63,106,101,63,111,97,68,106,64,111,64,102,1
63,108,67,67,112,63,111,97,63,111,104,63,111,97,64,102,64,111,68,111,1
67,112,67,63,112,63,111,104,63,111,97,67,111,97,64,111,68,111,68,111,1
67,112,63,67,108,63,111,97,67,111,97,67,106,94,68,111,68,111,68,111,1
63,112,67,63,99,67,111,97,67,106,94,67,111,101,68,111,68,111,72,111,1
67,108,63,63,88,67,106,94,67,111,101,67,106,90,68,111,72,111,72,111,1
63,99,63,59,77,67,111,101,67,106,90,63,97,83,72,111,72,111,68,102,1
67,70,59,67,70,67,75,69,60,71,58,63,71,58,68,73,68,77,64,73,7
59,66,67,67,66,60,71,58,63,71,58,67,71,62,68,77,64,73,64,77,7
67,70,67,63,66,63,71,58,67,71,62,63,71,58,64,73,64,77,64,73,7
67,66,63,63,63,67,71,62,63,71,58,63,67,51,64,77,64,73,64,66,7
78,88,78,78,92,76,89,72,80,94,72,80,94,76,80,91,80,91,76,95,4
78,92,82,74,88,80,94,76,80,94,72,80,89,72,76,95,80,91,76,91,4
82,84,78,78,88,76,85,68,76,89,68,80,85,68,71,87,76,87,76,87,4
78,88,78,78,88,80,85,68,76,85,68,80,89,72,76,87,76,87,80,91,4
78,88,70,70,79,80,89,72,76,85,68,68,77,65,80,91,76,87,71,83,4
67,84,67,67,84,68,77,65,72,81,68,72,81,65,68,83,68,79,68,79,7
67,79,67,67,75,72,81,68,72,81,65,68,77,65,68,79,68,79,68,79,7
53,49,60,67,75,53,49,57,64,69,72,76,85,76,60,54,71,79,80,99,5
67,75,70,70,79,76,85,76,72,89,72,76,85,68,80,99,84,95,76,87,7
70,79,70,70,84,76,85,68,72,85,72,72,94,76,76,87,76,91,76,99,7
70,79,70,78,92,72,85,72,72,94,76,80,98,83,76,91,76,99,80,103,7
70,84,78,82,106,72,94,76,80,98,83,80,102,87,76,99,80,103,80,103,3
78,92,82,85,111,80,98,83,80,102,87,80,106,94,80,103,80,103,84,103,3
85,111,85,82,102,80,106,94,84,111,94,84,106,91,84,103,84,103,88,103,3
82,102,74,70,79,84,106,91,84,102,87,80,94,83,88,103,88,107,88,107,3
74,92,70,60,63,84,102,87,80,94,83,76,89,68,88,107,88,107,84,103,3
60,71,60,60,56,60,69,76,60,66,83,64,69,87,64,75,71,87,80,99,5
60,63,60,60,60,60,66,83,64,69,87,72,81,87,71,87,80,99,84,107,5
60,56,60,63,63,64,69,87,72,81,87,80,94,91,80,99,84,107,84,112,5
60,60,63,67,75,72,81,87,80,94,91,84,106,91,84,107,84,112,92,116,3
63,63,67,70,84,80,94,91,84,106,91,92,115,102,84,112,92,116,97,121,3
67,75,70,82,92,84,106,91,92,115,102,97,115,102,92,116,97,121,88,116,3
70,84,82,89,106,92,115,102,97,115,102,92,106,91,97,121,88,116,92,103,1
89,106,93,93,120,92,106,91,80,106,91,80,111,98,92,103,80,87,68,83,1
93,115,93,82,120,80,106,91,80,111,98,76,111,94,80,87,68,83,71,95,1
93,120,82,70,111,80,111,98,76,111,94,68,106,91,68,83,71,95,71,103,1
82,120,70,67,106,76,111,94,68,106,91,68,102,91,71,95,71,103,68,107,1
70,111,67,63,92,68,106,91,68,102,91,64,89,79,71,103,68,107,64,99,1
67,106,63,63,88,68,102,91,64,89,79,60,85,79,68,107,64,99,56,91,1
63,88,67,67,111,60,85,79,64,89,83,64,98,91,56,91,60,95,64,95,1
67,111,67,67,106,64,98,91,64,106,94,64,106,94,64,95,64,103,60,103,1
67,106,67,67,111,64,106,94,64,106,94,64,106,98,64,103,60,103,60,99,1
