@relation 'Steel-Plates-weka.filters.unsupervised.attribute.Remove-R7,10,14,18,23-24-weka.filters.unsupervised.attribute.Remove-R17'

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x22 numeric
@attribute class {0,1}

@data
909,918,340224,340244,121,12,14047,97,1356,40,0.646,0.45,0.0066,0.75,20.828,0.9542,0.55,0
896,904,726664,726679,75,16,9062,104,1356,40,0.6667,0.5333,0.0059,0.5,18.751,0.9031,0.4667,0
896,904,801872,801889,65,12,7974,113,1354,40,0.6647,0.4706,0.0059,0.6667,18.129,0.9031,0.5294,0
581,594,55732,55743,108,14,11169,77,1322,40,0.879,0.8461,0.0098,0.9286,20.334,11.139,-0.1539,0
1245,1254,964339,964360,133,16,14874,105,1322,40,0.1029,0.4286,0.0068,0.5625,21.239,0.9542,0.5714,0
1160,1168,1225386,1225405,63,21,7273,107,1320,40,0.2303,0.4211,0.0061,0.381,17.993,0.9031,0.5789,0
778,786,1281918,1281928,50,10,5867,105,1324,40,0.8127,0.8,0.006,0.8,1.699,0.9031,0.2,0
1157,1164,1331507,1331522,62,13,7312,109,1322,40,0.239,0.4667,0.0053,0.5385,17.924,0.8451,0.5333,0
476,493,185445,185462,204,27,21661,98,1696,60,0.5613,1,0.01,0.6296,23.096,12.305,0,0
778,800,534067,534079,104,31,10675,89,1368,80,0.8304,0.5454,0.0161,0.7097,2.017,13.424,-0.4545,0
1268,1285,571986,572004,196,23,18986,82,1368,80,0.1213,0.9444,0.0124,0.7391,22.923,12.305,0.0556,0
377,434,1171429,1171441,181,83,23075,113,1370,80,0.5504,0.2105,0.0416,0.6867,22.577,17.559,-0.7895,0
391,420,1312199,1312217,129,48,16308,112,1368,80,0.5716,0.6207,0.0212,0.6042,21.106,14.624,-0.3793,0
691,713,1446060,1446073,143,39,15000,93,1366,80,0.9561,0.5909,0.0161,0.5641,21.553,13.424,-0.4091,0
227,256,1593586,1593597,126,51,15951,112,1368,80,0.3319,0.3793,0.0212,0.5686,21.004,14.624,-0.6207,0
174,205,1775809,1775815,110,32,13904,111,1368,80,0.2544,0.1936,0.0227,0.9688,20.414,14.914,-0.8065,0
1038,1051,2506147,2506159,101,16,10318,74,1364,80,0.4589,0.9231,0.0095,0.8125,20.043,11.139,-0.0769,0
1069,1092,2685547,2685564,181,38,17588,82,1362,80,0.3965,0.7391,0.0169,0.6053,22.577,13.617,-0.2609,0
1066,1088,2750749,2750765,122,31,11743,82,1364,80,0.4047,0.7273,0.0161,0.7097,20.864,13.424,-0.2727,0
1068,1085,2783339,2783352,105,24,10605,90,1364,80,0.4091,0.7647,0.0125,0.7083,20.212,12.305,-0.2353,0
1069,1090,2993390,2993405,113,40,10613,82,1364,80,0.4018,0.7143,0.0154,0.525,20.531,13.222,-0.2857,0
1065,1083,3029617,3029632,155,27,14896,83,1364,80,0.412,0.8333,0.0132,0.6667,21.903,12.553,-0.1667,0
1177,1195,3120281,3120291,107,27,10136,81,1364,80,0.2478,0.5556,0.0132,0.6667,20.294,12.553,-0.4444,0
1219,1234,3134228,3134249,118,32,12348,78,1364,80,0.1906,0.7143,0.011,0.4688,20.719,11.761,0.2857,0
1065,1084,3160062,3160080,147,26,14121,85,1364,80,0.4106,0.9474,0.0139,0.7308,21.673,12.787,-0.0526,0
1065,1088,3203535,3203555,147,43,14312,84,1364,80,0.4047,0.8696,0.0169,0.5349,21.673,13.617,-0.1304,0
1065,1080,3232524,3232534,105,21,10284,85,1362,80,0.4141,0.6667,0.011,0.7143,20.212,11.761,-0.3333,0
1063,1083,3257887,3257901,102,27,9714,84,1362,80,0.4097,0.7,0.0147,0.7407,20.086,1.301,-0.3,0
1061,1085,3326735,3326756,161,44,15643,85,1362,80,0.4067,0.875,0.0176,0.5454,22.068,13.802,-0.125,0
1057,1084,3373856,3373874,168,44,16835,86,1364,80,0.4106,0.6667,0.0198,0.6136,22.253,14.314,-0.3333,0
1060,1080,3402848,3402864,125,29,11804,81,1364,80,0.4164,0.8,0.0147,0.6897,20.969,1.301,-0.2,0
1061,1082,3420976,3420988,118,28,11084,82,1366,80,0.4158,0.5714,0.0154,0.75,20.719,13.222,-0.4286,0
1058,1084,3522485,3522508,196,38,19028,84,1364,80,0.4106,0.8846,0.0191,0.6842,22.923,1.415,-0.1154,0
1306,1322,3632953,3632989,308,44,29612,82,1364,80,0.0616,0.4444,0.0117,0.3636,24.885,12.041,0.5556,0
309,342,3744532,3744552,274,46,31551,101,1364,80,0.4531,0.6061,0.0242,0.7174,24.378,15.185,-0.3939,0
1059,1080,3787187,3787204,129,40,12571,84,1364,80,0.4164,0.8095,0.0154,0.525,21.106,13.222,-0.1905,0
1087,1103,3814057,3814076,194,28,22254,101,1364,80,0.3827,0.8421,0.0117,0.5714,22.878,12.041,0.1579,0
1040,1078,3967177,3967197,313,72,37460,106,1366,80,0.4217,0.5263,0.0278,0.5278,24.955,15.798,-0.4737,0
1041,1059,3981657,3981677,114,31,13292,104,1364,80,0.4472,0.9,0.0132,0.5806,20.569,12.553,0.1,0
1078,1098,3996148,3996170,152,37,17532,100,1364,80,0.39,0.9091,0.0147,0.5405,21.818,1.301,0.0909,0
1043,1061,4019353,4019368,117,23,11880,89,1362,80,0.442,0.8333,0.0132,0.7826,20.682,12.553,-0.1667,0
1031,1056,4348498,4348516,146,44,16861,102,1362,80,0.4493,0.72,0.0184,0.5682,21.644,13.979,-0.28,0
1056,1077,4364066,4364076,106,35,10747,89,1362,80,0.4185,0.4762,0.0154,0.6,20.253,13.222,-0.5238,0
1116,1151,4387848,4387862,175,53,20658,104,1364,80,0.3123,0.4,0.0257,0.6604,2.243,15.441,-0.6,0
1043,1076,4399271,4399296,208,64,23267,96,1364,80,0.4223,0.7576,0.0242,0.5156,23.181,15.185,-0.2424,0
1097,1114,4413249,4413282,238,62,27036,96,1362,80,0.3642,0.5152,0.0125,0.2742,23.766,12.305,0.4848,0
197,263,4458892,4458905,385,72,45215,103,1364,80,0.2889,0.197,0.0484,0.9167,25.855,18.195,-0.803,0
1103,1122,4474894,4474920,289,57,33682,99,1366,80,0.3573,0.7308,0.0139,0.3333,24.609,12.787,0.2692,0
1067,1103,4532922,4532948,364,99,41956,99,1358,100,0.3756,0.7222,0.0265,0.3636,25.611,15.563,-0.2778,0
659,686,4194670,4194684,169,47,20262,107,1356,100,0.972,0.5185,0.0199,0.5745,22.279,14.314,-0.4815,0
981,992,467888,467902,102,16,12417,115,1356,40,0.5369,0.7857,0.0081,0.6875,20.086,10.414,0.2143,0
1120,1145,2530763,2530797,574,35,64288,89,1358,40,0.3137,0.7353,0.0184,0.7143,27.589,13.979,0.2647,0
550,567,4625112,4625136,194,26,21649,99,1360,40,0.8088,0.7083,0.0125,0.6539,22.878,12.305,0.2917,0
758,785,4758137,4758179,780,47,84630,77,1362,40,0.8473,0.6429,0.0198,0.5745,28.921,14.314,0.3571,0
634,655,5303273,5303295,336,30,35912,79,1362,40,0.931,0.9546,0.0154,0.7,25.263,13.222,0.0454,0
1085,1098,5464636,5464649,129,15,15121,101,1362,40,0.3877,1,0.0095,0.8667,21.106,11.139,0,0
1134,1145,5798193,5798213,143,20,16538,104,1362,40,0.3187,0.55,0.0081,0.55,21.553,10.414,0.45,0
576,588,5916473,5916489,141,15,15515,99,1360,40,0.8471,0.75,0.0088,0.8,21.492,10.792,0.25,0
1152,1167,6571361,6571375,133,19,15524,107,1362,40,0.2863,0.9333,0.011,0.7895,21.239,11.761,-0.0667,0
609,621,6791894,6791907,101,16,11579,101,1362,40,0.8943,0.9231,0.0088,0.75,20.043,10.792,0.0769,0
701,717,7156447,7156460,147,20,16975,104,1360,40,0.9456,0.8125,0.0118,0.8,21.673,12.041,-0.1875,0
345,360,7203465,7203481,163,21,18644,99,1360,40,0.5074,0.9375,0.011,0.7143,22.122,11.761,0.0625,0
651,666,11150448,11150470,238,23,25516,78,1364,40,0.9546,0.6818,0.011,0.6522,23.766,11.761,0.3182,0
889,921,12438460,12438491,699,38,79690,78,1360,40,0.6456,0.9688,0.0235,0.8421,28.445,15.051,-0.0313,0
1094,1124,12806495,12806520,571,37,58587,63,1362,40,0.3495,0.8333,0.022,0.8108,27.566,14.771,-0.1667,0
6,15,966898,966930,176,25,21321,104,1358,70,0.0088,0.2813,0.0066,0.36,22.455,0.9542,0.7188,0
14,24,1346926,1346954,142,23,18238,100,1358,70,0.0206,0.3571,0.0074,0.4348,21.523,1,0.6429,0
1122,1134,313348,313360,119,16,10350,56,1362,80,0.3348,1,0.0088,0.75,20.756,10.792,0,0
1321,1332,1554743,1554761,123,20,11278,79,1362,80,0.0441,0.6111,0.0081,0.55,20.899,10.414,0.3889,0
1161,1170,2520749,2520772,162,14,14626,73,1360,80,0.2794,0.3913,0.0066,0.6429,22.095,0.9542,0.6087,0
597,614,3674102,3674130,349,27,30422,50,1362,200,0.8766,0.6071,0.0125,0.6296,25.428,12.305,0.3929,0
154,166,3755477,3755492,122,13,10893,65,1364,200,0.2258,0.8,0.0088,0.9231,20.864,10.792,0.2,0
133,149,3778014,3778041,231,25,21300,67,1364,200,0.195,0.5926,0.0117,0.64,23.636,12.041,0.4074,0
41,60,3824786,3824807,287,27,21603,27,1362,200,0.0602,0.9048,0.0139,0.7037,24.579,12.787,0.0952,0
68,80,3859251,3859266,143,15,12193,56,1364,200,0.0997,0.8,0.0088,0.8,21.553,10.792,0.2,0
221,242,3948212,3948253,519,33,48309,65,1360,200,0.325,0.5122,0.0154,0.6364,27.152,13.222,0.4878,0
1111,1121,4032298,4032320,110,20,12351,100,1354,200,0.3442,0.4545,0.0074,0.5,20.414,1,0.5454,0
995,1006,4085316,4085344,140,25,16076,103,1356,200,0.5162,0.3929,0.0081,0.44,21.461,10.414,0.6071,0
396,418,4116853,4116868,231,26,25096,56,1356,200,0.5841,0.6818,0.0162,0.8461,23.636,13.424,-0.3182,0
604,646,4441757,4441811,1035,67,97966,46,1356,200,0.8909,0.7778,0.031,0.6269,30.149,16.233,0.2222,0
1108,1120,2497122,2497138,137,13,15672,85,1373,40,0.3685,0.75,0.0087,0.9231,21.367,10.792,0.25,1
333,342,764107,764213,525,16,57020,95,1353,70,0.4922,0.0849,0.0066,0.5625,27.202,0.9542,0.9151,1
1269,1296,374730,374925,2463,188,296673,42,1353,70,0.0843,0.1385,0.02,0.1436,33.915,14.314,0.8615,1
1109,1144,401768,401951,4298,188,515942,6,1353,70,0.3089,0.1913,0.0259,0.1862,36.333,15.441,0.8087,1
1293,1316,600561,600841,2643,170,271889,44,1353,70,0.0547,0.0821,0.017,0.1353,34.221,13.617,0.9179,1
1252,1264,1229599,1229628,269,22,26745,71,1353,70,0.1316,0.4138,0.0089,0.5454,24.297,10.792,0.5862,1
1051,1064,1314158,1314195,375,25,38401,48,1353,70,0.4272,0.3514,0.0096,0.52,2.574,11.139,0.6486,1
317,322,166852,166856,15,5,1826,110,1694,143,0.3743,0.8,0.003,1,11.761,0.699,-0.2,1
39,208,2410802,2410860,5632,286,591111,45,1356,40,0.0575,0.3432,0.1246,0.5909,37.507,22.279,-0.6568,1
41,212,2609514,2609580,5951,302,617708,38,1356,40,0.0605,0.386,0.1261,0.5662,37.746,2.233,-0.614,1
1611,1619,1671950,1671963,69,10,5361,63,1656,80,0.0447,0.6154,0.0048,0.8,18.389,0.9031,0.3846,1
1616,1625,1725137,1725163,138,23,8720,48,1656,80,0.0374,0.3462,0.0054,0.3913,21.399,0.9542,0.6539,1
1613,1622,1752541,1752560,116,17,9105,65,1658,80,0.0434,0.4737,0.0054,0.5294,20.645,0.9542,0.5263,1
1603,1613,1995544,1995586,308,25,22991,55,1656,80,0.0519,0.2381,0.006,0.4,24.885,1,0.7619,1
1576,1587,2063540,2063558,116,17,9110,64,1658,80,0.0856,0.6111,0.0066,0.6471,20.645,10.414,0.3889,1
662,670,266284,266316,152,25,17101,101,1630,120,0.8123,0.25,0.0049,0.32,21.818,0.9031,0.75,1
556,564,1146657,1146672,108,12,11491,87,1626,120,0.6839,0.5333,0.0049,0.6667,20.334,0.9031,0.4667,1
1053,1064,701399,701451,352,41,39648,92,1360,175,0.4353,0.2115,0.0081,0.2683,25.465,10.414,0.7885,1
550,558,1154994,1155025,190,22,21326,95,1362,175,0.8076,0.2581,0.0059,0.3636,22.787,0.9031,0.7419,1
775,783,1370789,1370812,111,16,13374,110,1358,40,0.8468,0.3478,0.0059,0.5,20.453,0.9031,0.6522,1
100,116,1002562,1002587,211,26,23894,102,1374,40,0.1456,0.64,0.0116,0.6154,23.243,12.041,0.36,1
76,111,1012529,1012905,6652,359,716869,4,1374,40,0.1106,0.0931,0.0255,0.0975,38.229,15.441,0.9069,1
0,13,159043,159085,253,36,35308,127,1687,200,0,0.3095,0.0077,0.3611,24.031,11.139,0.6905,1
1,18,117422,117551,1125,63,140521,101,1687,200,0.0012,0.1318,0.0101,0.2698,30.512,12.305,0.8682,1
2,11,130760,130780,110,12,10340,71,1687,200,0.0024,0.45,0.0053,0.75,20.414,0.9542,0.55,1
9,18,143523,143544,125,14,13987,97,1687,200,0.0107,0.4286,0.0053,0.6429,20.969,0.9542,0.5714,1
14,24,149048,149070,150,12,17566,99,1687,200,0.0166,0.4545,0.0059,0.8333,21.761,1,0.5454,1
6,17,363701,363718,140,11,14533,76,1687,200,0.0071,0.6471,0.0065,1,21.461,10.414,0.3529,1
7,19,375592,375611,199,12,20323,74,1687,200,0.0083,0.6316,0.0071,1,22.989,10.792,0.3684,1
9,18,379740,379759,110,11,12881,99,1687,200,0.0107,0.4737,0.0053,0.8182,20.414,0.9542,0.5263,1
6,14,393457,393488,196,11,22532,97,1687,200,0.0071,0.2581,0.0047,0.7273,22.923,0.9031,0.7419,1
6,17,402394,402418,145,13,17419,111,1687,200,0.0071,0.4583,0.0065,0.8461,21.614,10.414,0.5417,1
4,13,409986,410023,213,17,24476,96,1687,200,0.0047,0.2432,0.0053,0.5294,23.284,0.9542,0.7568,1
2,10,421204,421233,161,13,18711,103,1687,200,0.0024,0.2759,0.0047,0.6154,22.068,0.9031,0.7241,1
0,12,430948,430980,304,18,34142,90,1687,200,0,0.375,0.0071,0.6667,24.829,10.792,0.625,1
0,11,444148,444169,161,12,18047,96,1687,200,0,0.5238,0.0065,0.9167,22.068,10.414,0.4762,1
2,8,448681,448720,137,18,18013,121,1687,200,0.0024,0.1539,0.0036,0.3333,21.367,0.7782,0.8461,1
4,12,455227,455253,125,15,14353,102,1687,200,0.0047,0.3077,0.0047,0.5333,20.969,0.9031,0.6923,1
0,8,464503,464538,189,18,21380,99,1687,200,0,0.2286,0.0047,0.4444,22.765,0.9031,0.7714,1
28,36,3213793,3213815,124,16,14618,97,1658,100,0.0338,0.3636,0.0048,0.5,20.934,0.9031,0.6364,1
25,33,3277804,3277821,91,15,10957,105,1658,100,0.0302,0.4706,0.0048,0.5333,1.959,0.9031,0.5294,1
1343,1351,46714,46725,56,11,5729,90,1362,70,0.0161,0.7273,0.0059,0.7273,17.482,0.9031,0.2727,1
0,4,224005,224035,83,18,7446,71,1360,70,0,0.1333,0.0029,0.2222,19.191,0.6021,0.8667,1
2,10,1798872,1798895,131,16,12909,81,1698,90,0.0024,0.3478,0.0047,0.5,21.173,0.9031,0.6522,1
1273,1283,167280,167335,313,33,29386,86,1353,185,0.1035,0.1818,0.0074,0.303,24.955,1,0.8182,1
25,34,281358,281513,891,36,76438,70,1353,185,0.0369,0.0581,0.0066,0.25,29.499,0.9542,0.9419,1
1206,1214,308931,308956,134,12,14838,100,1353,185,0.2055,0.32,0.0059,0.6667,21.271,0.9031,0.68,1
71,79,471955,472005,230,22,23697,93,1353,185,0.105,0.16,0.0059,0.3636,23.617,0.9031,0.84,1
1144,1158,113260,113277,120,26,15146,117,1372,40,0.3119,0.8235,0.0102,0.5385,20.792,11.461,0.1765,1
804,817,151240,151265,133,32,16759,114,1372,40,0.809,0.52,0.0095,0.4063,21.239,11.139,0.48,1
845,857,189673,189695,103,25,13299,122,1372,40,0.7507,0.5454,0.0088,0.48,20.128,10.792,0.4545,1
798,808,225718,225742,170,23,21545,118,1370,40,0.8204,0.4167,0.0073,0.4348,22.304,1,0.5833,1
1090,1103,255155,255186,168,37,21640,119,1374,40,0.3945,0.4193,0.0095,0.3514,22.253,11.139,0.5806,1
806,828,300303,300316,125,35,16258,118,1372,40,0.793,0.5909,0.016,0.6286,20.969,13.424,-0.4091,1
963,974,657468,657502,201,38,26197,123,1372,40,0.5802,0.3235,0.008,0.2895,23.032,10.414,0.6765,1
387,396,695980,696006,169,25,17587,96,1372,40,0.5641,0.3462,0.0066,0.36,22.279,0.9542,0.6539,1
973,989,707576,707600,150,47,19311,120,1374,40,0.5604,0.6667,0.0116,0.3404,21.761,12.041,0.3333,1
1020,1034,720705,720720,103,24,13577,125,1372,40,0.4927,0.9333,0.0102,0.5833,20.128,11.461,0.0667,1
317,335,732308,732327,146,36,18123,114,1372,40,0.4621,0.9474,0.0131,0.5,21.644,12.553,0.0526,1
1021,1036,754445,754492,294,51,39987,127,1372,40,0.4898,0.3192,0.0109,0.2941,24.683,11.761,0.6809,1
401,415,762911,762937,198,42,24783,118,1372,40,0.5846,0.5385,0.0102,0.3333,22.967,11.461,0.4615,1
1082,1095,825488,825519,192,34,24530,120,1374,40,0.4061,0.4193,0.0095,0.3823,22.833,11.139,0.5806,1
1050,1071,856766,856784,180,33,22591,119,1376,40,0.4433,0.8571,0.0153,0.6364,22.553,13.222,-0.1429,1
979,989,891060,891079,107,18,12543,110,1372,40,0.5583,0.5263,0.0073,0.5556,20.294,1,0.4737,1
346,357,900068,900098,182,29,22232,115,1370,40,0.5051,0.3667,0.008,0.3793,22.601,10.414,0.6333,1
997,1009,920577,920619,264,38,30966,106,1374,40,0.5313,0.2857,0.0087,0.3158,24.216,10.792,0.7143,1
357,373,929482,929513,213,42,20512,80,1374,40,0.5196,0.5161,0.0116,0.381,23.284,12.041,0.4839,1
373,386,1058240,1058279,308,29,37264,113,1374,40,0.5429,0.3333,0.0095,0.4483,24.885,11.139,0.6667,1
365,374,1084192,1084238,265,39,26849,88,1372,40,0.5321,0.1956,0.0066,0.2308,24.232,0.9542,0.8044,1
357,378,1090984,1091013,229,53,27597,111,1372,40,0.5204,0.7241,0.0153,0.3962,23.598,13.222,0.2759,1
349,362,1115618,1115654,270,34,28445,96,1372,40,0.5088,0.3611,0.0095,0.3823,24.314,11.139,0.6389,1
347,364,1124976,1125024,390,51,46226,110,1372,40,0.5058,0.3542,0.0124,0.3333,25.911,12.305,0.6458,1
277,292,1151809,1151838,217,32,25231,107,1376,40,0.4026,0.5172,0.0109,0.4688,23.365,11.761,0.4828,1
827,834,1930709,1930720,56,11,6337,97,1356,40,0.7699,0.6364,0.0052,0.6364,17.482,0.8451,0.3636,1
1057,1069,114430,114444,114,21,12693,90,1362,185,0.4302,0.8571,0.0088,0.5714,20.569,10.792,0.1429,1
1181,1191,210828,210843,99,15,10868,92,1360,175,0.2485,0.6667,0.0074,0.6667,19.956,1,0.3333,1
1302,1314,165248,165281,244,24,23009,66,1358,175,0.0648,0.3636,0.0088,0.5,23.874,10.792,0.6364,1
1281,1289,212793,212803,56,9,5712,89,1366,100,0.1127,0.8,0.0059,0.8889,17.482,0.9031,0.2,1
264,280,1230964,1230988,303,20,29885,54,1696,60,0.3113,0.6667,0.0094,0.8,24.814,12.041,0.3333,1
136,151,1294504,1294539,308,30,31689,79,1698,60,0.1602,0.4286,0.0088,0.5,24.885,11.761,0.5714,1
232,241,1384749,1384772,139,19,15080,89,1696,60,0.2736,0.3913,0.0053,0.4737,2.143,0.9542,0.6087,1
272,284,226474,226495,187,20,13351,49,1362,200,0.3994,0.5714,0.0088,0.6,22.718,10.792,0.4286,1
235,398,739072,739080,872,165,95600,103,1387,40,0.3389,0.0491,0.1175,0.9879,29.405,22.122,-0.9509,1
525,563,1054602,1054610,170,44,21321,118,1687,200,0.6224,0.2105,0.0225,0.8636,22.304,15.798,-0.7895,1
916,1142,810184,810291,1753,249,202897,101,1358,40,0.3181,0.4735,0.1664,0.9076,32.438,23.541,-0.5265,1
1063,1072,1915213,1915220,49,9,6391,118,1358,50,0.4212,0.7778,0.0066,1,16.902,0.9542,-0.2222,1
77,114,1259448,1259470,383,81,39202,96,1376,40,0.1119,0.5946,0.0269,0.4568,25.832,15.682,-0.4054,1
545,583,425925,425936,162,46,17260,99,1360,40,0.8015,0.2895,0.0279,0.8261,22.095,15.798,-0.7105,1
449,588,1019477,1019497,1107,155,128883,107,1353,70,0.6637,0.1439,0.1027,0.8968,30.442,2.143,-0.8561,1
781,801,1045940,1045960,178,60,22761,120,1353,70,0.816,1,0.0148,0.3333,22.504,1.301,0,1
48,116,548048,548050,131,68,16504,54,1227,40,0.0782,0.0294,0.0554,1,21.173,18.325,-0.9706,1
768,918,370947,370955,660,153,89110,113,1360,80,0.65,0.0533,0.1103,0.9804,28.195,21.761,-0.9467,1
505,522,1998060,1998064,29,18,3489,116,1358,50,0.7437,0.2353,0.0125,0.9444,14.624,12.305,-0.7647,1
301,340,903475,903521,1228,69,124716,55,1666,40,0.3613,0.8478,0.0234,0.5652,30.892,15.911,0.1522,1
642,744,942520,942532,536,118,61209,106,1670,40,0.7689,0.1177,0.0611,0.8644,27.292,20.086,-0.8824,1
867,1104,949655,949669,1695,247,197365,103,1668,40,0.6763,0.0591,0.1421,0.9595,32.292,23.747,-0.9409,1
517,626,982032,982049,955,136,104555,99,1666,40,0.6206,0.156,0.0654,0.8015,2.98,20.374,-0.844,1
1033,1050,181432,181441,75,28,10500,134,1664,40,0.738,0.5294,0.0102,0.6071,18.751,12.305,-0.4706,1
647,667,2162587,2162594,62,24,5744,82,1370,80,0.9445,0.35,0.0146,0.8333,17.924,1.301,-0.65,1
796,822,2182560,2182564,68,26,6013,79,1370,80,0.8,0.1539,0.019,1,18.325,1.415,-0.8461,1
1037,1055,2195695,2195707,78,29,9512,111,1370,80,0.4599,0.6667,0.0131,0.6207,18.921,12.553,-0.3333,1
1019,1035,2224815,2224820,49,17,5842,108,1366,80,0.4846,0.3125,0.0117,0.9412,16.902,12.041,-0.6875,1
1105,1130,2240686,2240690,57,25,5917,92,1364,80,0.3431,0.16,0.0183,1,17.559,13.979,-0.84,1
922,941,2253261,2253265,52,19,5111,89,1360,80,0.6162,0.2105,0.014,1,1.716,12.787,-0.7895,1
1137,1154,2265683,2265692,77,25,8170,95,1356,80,0.2979,0.5294,0.0125,0.68,18.865,12.305,-0.4706,1
344,353,2278012,2278020,46,10,5003,95,1354,80,0.5081,0.8889,0.0066,0.9,16.628,0.9542,-0.1111,1
1098,1115,2293200,2293208,59,21,6318,97,1360,80,0.3603,0.4706,0.0125,0.8095,17.708,12.305,-0.5294,1
445,790,4569159,4569177,4307,361,361568,64,1360,100,0.6544,0.0522,0.2537,0.9557,36.342,25.378,-0.9478,1
360,998,4601186,4601217,11797,705,1290423,78,1358,100,0.5302,0.0486,0.4698,0.905,40.718,28.048,-0.9514,1
398,966,4615178,4615208,10166,593,1096472,78,1360,100,0.5794,0.0528,0.4177,0.9578,40.072,27.543,-0.9472,1
1163,1205,4639384,4639402,359,79,50750,130,1360,100,0.2279,0.4286,0.0309,0.5317,25.551,16.233,-0.5714,1
452,922,4652868,4652894,6670,501,724380,85,1356,100,0.6401,0.0553,0.3466,0.9381,38.241,26.721,-0.9447,1
779,923,4662945,4662964,981,187,111196,97,1360,100,0.6427,0.1319,0.1059,0.77,29.917,21.584,-0.8681,1
719,927,4689395,4689414,1535,239,173468,97,1358,100,0.6348,0.0913,0.1532,0.8703,31.861,23.181,-0.9086,1
59,1245,4712084,4712115,15775,1275,1689009,61,1354,100,0.0872,0.0261,0.8759,0.9302,4.198,30.741,-0.9739,1
435,729,4737382,4737394,1851,304,201109,91,1352,100,0.6435,0.0408,0.2175,0.9671,32.674,24.683,-0.9592,1
460,555,2161400,2161408,343,106,39231,105,1358,40,0.6775,0.0842,0.07,0.8962,25.353,19.777,-0.9158,1
306,363,2184746,2184752,194,58,22315,105,1356,40,0.4513,0.1053,0.042,0.9828,22.878,17.559,-0.8947,1
355,461,2203324,2203335,527,118,62384,110,1358,40,0.5228,0.1038,0.0781,0.8983,27.218,20.253,-0.8962,1
449,549,2212600,2212608,368,110,43968,111,1356,40,0.6622,0.08,0.0737,0.9091,25.659,2,-0.92,1
525,565,2235737,2235743,130,44,15364,109,1362,40,0.7709,0.15,0.0294,0.9091,21.139,16.021,-0.85,1
395,443,2258772,2258779,226,50,25843,106,1360,40,0.5809,0.1458,0.0353,0.96,23.541,16.812,-0.8542,1
211,615,2277118,2277134,3256,417,345545,89,1356,40,0.3112,0.0396,0.2979,0.9688,35.127,26.064,-0.9604,1
284,357,2286293,2286298,202,73,24816,116,1360,40,0.4177,0.0685,0.0537,1,23.054,18.633,-0.9315,1
281,339,2295428,2295433,122,58,14877,116,1356,40,0.4144,0.0862,0.0428,1,20.864,17.634,-0.9138,1
950,977,2304542,2304550,119,30,14029,110,1356,40,0.559,0.2963,0.0199,0.9,20.756,14.314,-0.7037,1
1090,1129,2312033,2312039,111,45,12886,109,1358,40,0.3373,0.1539,0.0287,0.8667,20.453,15.911,-0.8461,1
795,802,96606,96620,55,10,11560,203,1387,40,0.8436,0.5,0.005,0.7,17.404,0.8451,0.5,1
902,936,31494,31567,1111,62,96340,50,1627,40,0.8494,0.4658,0.0209,0.5484,30.457,15.315,0.5343,1
1031,1058,68050,68092,665,41,63000,35,1627,40,0.6995,0.6429,0.0166,0.6585,28.228,14.314,0.3571,1
1073,1094,96615,96658,512,55,68556,127,1627,40,0.6552,0.4884,0.0129,0.3818,27.093,13.222,0.5116,1
753,820,141196,141297,2243,241,297086,122,1627,40,0.9256,0.6634,0.0412,0.278,33.508,18.261,0.3366,1
803,825,107491,107508,181,27,17363,84,1354,40,0.7814,0.7727,0.0162,0.8148,22.577,13.424,-0.2273,1
1122,1139,2650780,2650795,144,20,14169,84,1646,80,0.616,0.8824,0.0103,0.85,21.584,12.305,-0.1177,1
1170,1182,61060,61074,126,12,14727,103,1353,185,0.2528,0.8571,0.0089,1,21.004,10.792,0.1429,1
1094,1108,75122,75139,197,14,22098,89,1353,185,0.3622,0.8235,0.0104,1,22.945,11.461,0.1765,1
610,625,529042,529057,172,15,19997,101,1387,40,0.8796,1,0.0108,1,22.355,11.761,0,1
662,670,781434,781444,66,10,7181,89,1687,80,0.7848,0.8,0.0047,0.8,18.195,0.9031,0.2,1
1550,1561,838654,838663,68,13,6216,80,1687,80,0.1494,0.8182,0.0065,0.8461,18.325,10.414,-0.1818,1
1043,1053,1082240,1082248,64,12,7296,97,1687,80,0.7516,0.8,0.0059,0.8333,18.062,1,-0.2,1
1068,1077,188817,188826,60,12,6735,99,1687,70,0.7232,1,0.0053,0.75,17.781,0.9542,0,1
1080,1088,2136974,2136983,48,8,5418,98,1687,70,0.7101,0.8889,0.0047,1,16.812,0.9031,0.1111,1
793,801,2533145,2533151,31,9,3476,99,1687,70,0.9401,0.75,0.0047,0.8889,14.914,0.9031,-0.25,1
1027,1036,2835787,2835797,69,11,7446,87,1687,70,0.7718,0.9,0.0053,0.8182,18.389,0.9542,0.1,1
1129,1140,335177,335188,87,18,9260,81,1687,100,0.6485,1,0.0065,0.6111,19.395,10.414,0,1
1049,1059,764081,764092,70,12,7279,82,1687,100,0.7445,0.9091,0.0059,0.8333,18.451,1,0.0909,1
