@relation Weight-Lifting

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x16 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x40 numeric
@attribute x42 numeric
@attribute x44 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute class {A,B,E}

@data
-4.55,4.12,-92.8,4,0.21,0.02,-18,0,35,-7,615,-277,93.9,22.5,-15,100,-79,736,-42,183,0.02,-0.72,0.51,33,57,49,-406,446,41,164,53.3,-169,3.21,-128,-174,9,500,E
-4.44,4.37,-92.9,4,0.19,0,-20,4,31,-8,618,-283,95.6,16.9,7,83,-102,761,-87,117,0.08,-0.75,0.36,34,70,54,-414,451,32,159,52.8,-177,3.26,-133,-173,86,550,E
-4.29,4.61,-92.9,4,0.16,-0.02,-23,4,29,-7,614,-284,98.1,11.1,22,74,-116,768,-106,84,0.13,-0.72,0.36,33,80,53,-420,442,31,154,51.4,174,3.48,-129,-172,129,568,E
-4.15,4.85,-92.9,4,0.14,-0.02,-21,3,31,-6,617,-281,101,4.92,38,58,-154,778,-136,17,0.14,-0.74,0.41,31,60,44,-433,435,32,150,49.7,167,3.52,-111,-163,199,593,E
-4.04,5.04,-92.9,4,0.11,-0.03,-21,4,31,-5,612,-284,105,-1.69,45,48,-175,769,-160,-42,0.14,-0.8,0.3,23,50,38,-446,423,21,147,47.8,160,3.45,-117,-162,281,623,E
-3.91,5.19,-93,4,0.1,-0.02,-20,3,34,-5,618,-270,109,-8.08,53,39,-191,767,-191,-59,0.16,-0.83,0.15,21,53,37,-450,416,21,144,45.8,154,3.44,-132,-158,320,651,E
-3.79,5.31,-93,4,0.08,-0.02,-21,1,31,-12,615,-282,112,-14.1,61,27,-212,744,-230,-140,0.22,-0.8,0.1,19,57,36,-465,404,9,142,43.5,148,3.53,-87,-157,383,677,E
-3.69,5.42,-93,4,0.06,-0.02,-21,4,33,-9,613,-272,117,-20.5,69,19,-214,737,-237,-167,0.31,-0.75,0.07,17,48,34,-467,405,15,141,40.9,143,3.52,-68,-164,421,683,E
-3.57,5.51,-93.1,4,0.05,-0.02,-20,2,31,-6,623,-273,122,-26.8,71,8,-234,710,-256,-213,0.34,-0.74,-0.03,11,35,33,-471,387,-6,140,38.1,138,3.42,-65,-176,484,689,E
-3.45,5.57,-93.1,4,0.03,0,-19,4,30,-5,619,-282,127,-33.1,68,-3,-261,675,-271,-260,0.31,-0.75,-0.07,9,38,35,-481,389,-5,139,35.6,133,3.45,-57,-183,545,701,E
-3.32,5.6,-93.1,4,0.02,-0.02,-19,3,33,-2,613,-285,131,-38.5,75,-7,-279,650,-284,-279,0.32,-0.74,-0.11,5,45,33,-491,373,-2,138,32.7,128,3.61,-11,-176,568,694,E
-3.22,5.63,-93.1,4,0.02,-0.02,-18,4,32,-10,611,-289,135,-43.4,79,-21,-315,608,-303,-308,0.37,-0.72,-0.11,16,34,32,-496,373,-12,138,29.7,124,3.42,7,-172,621,691,E
-3.1,5.63,-93.2,4,0,-0.02,-18,4,34,-9,608,-280,137,-47.4,76,-33,-341,576,-309,-349,0.34,-0.74,-0.11,15,19,28,-501,365,-7,138,27.4,120,3.1,-11,-188,651,666,E
-3,5.63,-93.2,4,0,-0.02,-18,2,32,-12,611,-289,139,-51,76,-40,-359,550,-320,-366,0.34,-0.74,-0.23,8,4,28,-507,358,-19,138,25.1,117,3.13,-46,-201,668,670,E
-2.91,5.64,-93.2,4,0,-0.02,-18,2,32,-2,616,-268,140,-54.2,78,-51,-369,512,-326,-388,0.35,-0.71,-0.38,3,7,25,-517,342,-13,138,22.7,113,3.23,-17,-192,698,670,E
-2.82,5.64,-93.2,4,0,-0.02,-18,2,35,-12,616,-274,142,-57.2,80,-62,-379,485,-333,-395,0.4,-0.66,-0.54,0,23,21,-523,333,-9,138,20.4,109,3.12,38,-181,718,647,E
-2.71,5.64,-93.2,4,0,0,-17,5,30,-5,613,-287,143,-60,74,-70,-392,451,-343,-402,0.4,-0.58,-0.54,1,23,24,-528,326,-4,139,18.1,106,2.92,25,-189,727,632,E
-2.58,5.63,-93.2,4,0,0,-16,5,30,-4,613,-268,145,-62.3,68,-80,-409,414,-345,-412,0.35,-0.56,-0.51,4,9,28,-532,323,-13,139,16,103,2.73,13,-199,738,620,E
-2.44,5.62,-93.2,4,0,0,-14,6,33,-9,612,-286,146,-64.5,61,-86,-429,395,-352,-436,0.29,-0.56,-0.57,0,3,30,-538,315,-19,140,13.9,101,2.71,20,-190,748,592,E
-2.33,5.59,-93.2,4,0,-0.02,-17,4,33,-9,610,-281,147,-66,52,-103,-442,368,-349,-433,0.26,-0.5,-0.67,2,17,22,-542,312,-12,141,11.9,98,2.5,19,-184,746,578,E
-2.24,5.61,-93.2,4,0.02,-0.02,-15,2,35,-13,614,-284,148,-67.2,50,-113,-448,351,-352,-433,0.24,-0.37,-0.61,2,19,23,-545,297,-7,142,10.2,95.9,2.3,15,-188,744,560,E
-2.15,5.6,-93.2,4,0.02,0,-15,3,35,-11,618,-280,148,-67.9,49,-120,-454,343,-363,-444,0.18,-0.29,-0.39,5,10,36,-547,295,-17,142,8.69,94,2.12,24,-199,738,545,E
-2.07,5.62,-93.2,4,0.03,-0.02,-15,2,34,-7,618,-284,149,-68.1,52,-121,-452,343,-360,-450,0.11,-0.26,-0.3,3,6,28,-550,285,-11,142,7.43,92.3,1.86,6,-198,745,552,E
-2.01,5.65,-93.2,4,0.05,-0.02,-14,4,33,0,615,-286,149,-67.7,55,-121,-456,342,-366,-441,0.08,-0.19,-0.26,-6,9,23,-552,292,-6,142,6.57,90.8,1.62,11,-200,740,534,E
-1.92,5.69,-93.2,4,0.06,-0.02,-16,4,32,-5,618,-285,149,-66.9,59,-114,-451,351,-366,-436,0.05,-0.14,-0.21,-3,10,22,-551,293,-4,142,5.98,89.5,1.36,20,-200,742,531,E
-1.83,5.75,-93.2,4,0.06,-0.02,-14,2,34,-2,612,-279,149,-65.8,69,-112,-447,364,-366,-432,0.02,-0.13,-0.1,-6,-5,20,-548,285,-12,142,5.59,88.3,1.09,36,-202,740,537,E
-1.77,5.79,-93.2,4,0.06,-0.02,-16,5,33,0,614,-285,148,-64.3,79,-110,-434,382,-370,-433,0.03,-0.11,-0.1,-8,-23,16,-549,285,-7,142,5.46,87.7,0.74,62,-207,732,532,E
-1.68,5.85,-93.2,4,0.06,-0.02,-16,3,36,-11,609,-289,147,-62.6,92,-100,-421,405,-367,-426,0.1,-0.13,-0.3,-13,-38,4,-557,280,-3,142,5.61,87.7,0.16,100,-210,736,537,E
-1.62,5.91,-93.2,4,0.06,-0.02,-18,3,32,-7,619,-292,147,-60.8,94,-93,-411,437,-358,-391,0.14,-0.14,-0.46,-13,-40,4,-551,280,10,142,5.85,88,-0.1,56,-208,740,541,E
-1.56,5.98,-93.2,4,0.06,-0.03,-17,4,32,-8,612,-272,145,-58.5,91,-86,-401,453,-358,-400,0.13,-0.18,-0.46,-8,-19,10,-555,283,4,142,6.13,88.4,-0.13,60,-211,738,541,E
-1.49,6.04,-93.1,4,0.06,-0.02,-16,5,32,-2,616,-284,144,-56.3,88,-82,-386,486,-357,-385,0.1,-0.16,-0.39,-4,-8,21,-556,277,-8,142,6.35,88.8,-0.13,75,-215,736,542,E
-1.4,6.09,-93.1,4,0.06,-0.02,-14,2,33,0,620,-275,143,-53.4,86,-76,-373,519,-351,-364,0.06,-0.1,-0.34,-4,-4,25,-561,266,-1,141,6.61,89.3,-0.19,89,-215,745,543,E
-1.33,6.13,-93.1,4,0.06,0,-17,2,35,-3,610,-286,141,-50.4,86,-70,-357,541,-335,-349,0.05,-0.02,-0.3,-1,4,25,-558,271,-5,141,6.96,89.9,-0.32,85,-218,738,555,E
-1.26,6.18,-93.1,4,0.06,0,-16,3,32,-5,619,-272,139,-46.8,88,-65,-346,578,-334,-324,0.02,0.03,-0.18,3,8,26,-559,271,5,141,7.41,90.5,-0.37,87,-224,742,551,E
-1.18,6.21,-93.1,4,0.05,0,-16,2,35,4,617,-278,138,-43.3,95,-56,-329,615,-323,-289,-0.02,0.08,-0.05,2,9,26,-562,266,1,141,7.93,91.1,-0.37,95,-228,742,564,E
-1.13,6.24,-93.1,4,0.05,-0.02,-16,2,31,-4,620,-287,135,-38.9,96,-50,-311,634,-325,-271,-0.03,0.11,0,1,-3,21,-563,276,-6,140,8.38,91.5,-0.27,92,-229,749,572,E
-1.04,6.27,-93.1,4,0.05,0.02,-14,2,33,0,617,-289,133,-34.5,93,-43,-294,670,-296,-235,-0.02,0.13,-0.03,0,-8,20,-563,273,-3,140,8.78,91.7,-0.14,100,-226,748,585,E
-0.98,6.28,-93.1,4,0.05,0,-14,4,33,-4,609,-279,131,-29.5,87,-34,-284,686,-293,-210,-0.02,0.13,-0.03,0,-5,20,-558,276,0,139,9.18,91.9,-0.13,117,-225,752,579,E
-0.9,6.31,-93.1,4,0.06,0,-13,1,32,-7,610,-288,128,-24.8,83,-18,-271,721,-270,-164,-0.02,0.13,0,-2,1,23,-559,271,0,139,9.47,92.2,-0.13,111,-223,749,591,E
-0.84,6.33,-93.1,4,0.06,0,-14,5,31,1,607,-291,127,-20,81,-9,-251,739,-249,-103,-0.02,0.13,0.02,-2,1,21,-556,279,11,139,9.73,92.4,-0.08,110,-226,754,595,E
-0.77,6.35,-93.1,4,0.06,-0.02,-15,2,34,-9,608,-284,126,-15.4,70,2,-239,754,-240,-91,-0.02,0.11,0.03,0,1,22,-556,279,4,139,9.84,92.5,0.05,110,-227,755,592,E
-0.73,6.37,-93.1,4,0.05,-0.02,-19,5,32,2,617,-280,125,-11.1,64,8,-218,766,-198,-46,-0.02,0.1,0.07,1,2,21,-558,289,7,139,9.81,92.6,0.16,103,-225,755,592,E
-0.66,6.42,-93.1,4,0.05,-0.02,-16,6,31,-4,610,-271,123,-5.76,49,29,-175,768,-160,15,0,0.1,0.07,0,0,19,-554,283,-6,139,9.79,92.7,0.14,105,-218,753,598,E
-0.6,6.44,-93.1,4,0.05,-0.03,-15,5,31,1,612,-286,120,0.81,35,49,-160,771,-140,44,-0.02,0.1,0.05,-1,-3,18,-546,286,10,139,9.79,92.7,0.14,103,-221,755,598,E
-0.56,6.46,-93.1,4,0.05,-0.03,-16,3,31,-8,614,-288,117,6.53,21,68,-139,760,-89,101,-0.02,0.1,0.07,0,-1,22,-546,292,0,139,9.72,92.6,0.24,110,-223,754,589,E
-0.53,6.48,-93.1,4,0.05,-0.03,-16,4,32,-1,601,-289,114,13.1,11,86,-106,749,-71,127,-0.03,0.08,0.08,1,1,21,-552,286,13,139,9.64,92.5,0.27,103,-220,753,600,E
-0.48,6.5,-93.1,4,0.05,-0.02,-14,6,33,-4,610,-284,112,19.3,-8,100,-110,729,-14,181,-0.03,0.08,0.1,3,2,21,-546,293,-2,139,9.57,92.4,0.27,114,-220,751,591,E
-0.41,6.51,-93.1,4,0.05,-0.02,-14,5,31,-5,613,-286,109,25.5,-15,122,-94,692,51,243,-0.03,0.06,0.07,1,-1,19,-548,289,4,139,9.5,92.3,0.26,111,-217,754,590,E
-0.35,6.53,-93.1,3,0.06,-0.02,-13,5,31,8,619,-269,107,31,-20,137,-73,671,71,249,-0.03,0.06,0.07,-2,-1,16,-541,293,-4,138,9.42,92.2,0.24,115,-216,751,596,E
-0.31,6.56,-93.1,3,0.08,-0.03,-13,3,29,-1,616,-279,105,36.6,-38,152,-61,625,132,288,-0.05,0.06,0.08,0,-2,19,-551,288,-6,139,9.3,92.1,0.24,113,-214,749,597,E
-0.27,6.59,-93.1,4,0.08,-0.02,-14,0,32,1,617,-289,104,41.4,-55,194,-49,581,181,319,-0.05,0.06,0.07,-1,-4,18,-548,294,-5,139,9.2,92.2,0.18,118,-215,756,594,E
-0.26,6.63,-93.1,4,0.08,-0.02,-16,1,34,1,615,-289,104,45.5,-63,206,-32,552,205,333,-0.03,0.05,0.03,0,-7,19,-547,289,10,139,9.08,92.3,0.14,108,-214,749,584,E
-0.22,6.71,-93.1,4,0.1,0,-15,1,32,1,611,-286,103,49.8,-100,208,-62,492,255,374,-0.03,0.05,-0.02,1,-4,19,-547,303,-1,139,8.99,92.4,0.11,118,-219,737,599,E
-0.16,6.75,-93.1,3,0.08,0.02,-14,2,31,3,615,-288,103,53.6,-113,217,-61,439,294,380,-0.03,0.03,-0.02,0,-2,18,-551,293,-2,139,8.96,92.7,0.02,106,-217,746,584,E
-0.12,6.79,-93.1,3,0.08,0,-15,4,30,1,608,-293,102,57.6,-107,226,-39,403,317,388,-0.03,0.03,-0.02,1,-3,18,-547,296,-6,139,8.89,92.9,0.06,104,-219,748,584,E
-0.04,6.83,-93.1,3,0.08,0.02,-17,3,29,0,608,-289,101,61.1,-121,216,-25,340,348,429,-0.02,0.03,-0.02,-2,-5,19,-545,295,-2,139,8.81,93.1,0.03,114,-219,744,589,E
0.03,6.87,-93.2,3,0.06,0.02,-17,4,29,5,615,-287,100,65.2,-148,210,-23,269,365,444,-0.02,0.02,-0.05,0,-1,20,-540,303,-1,139,8.77,93.4,0.02,101,-220,743,581,E
0.11,6.91,-93.2,3,0.06,0.02,-17,3,28,6,617,-287,98.9,69.2,-165,219,-37,228,369,454,-0.02,0.02,-0.07,-2,-2,19,-542,298,1,139,8.76,93.7,-0.05,112,-219,743,583,E
0.18,6.94,-93.2,3,0.05,0.02,-17,4,28,0,609,-280,97.2,73.3,-190,228,-16,157,381,498,-0.02,0.02,-0.08,-2,-7,19,-544,291,12,139,8.74,94,-0.02,113,-222,752,583,E
0.27,6.96,-93.2,3,0.05,0.03,-17,3,29,-3,613,-289,95.5,76.8,-203,209,-3,126,384,492,-0.02,0.02,-0.11,0,1,23,-548,287,-2,140,8.81,94.3,-0.11,97,-223,747,576,E
0.34,6.98,-93.2,3,0.05,0.02,-17,5,29,3,613,-290,93.5,80.7,-214,196,-5,56,378,519,-0.02,0.02,-0.1,-1,2,22,-543,296,7,140,8.84,94.5,-0.03,110,-224,738,575,E
0.39,7,-93.2,3,0.05,0,-17,5,28,3,617,-293,91.9,84.1,-214,194,-14,-5,379,541,-0.02,0.02,-0.08,-2,4,21,-549,296,4,140,8.9,94.8,-0.08,101,-224,747,582,E
0.46,7,-93.2,4,0.03,0,-17,3,30,-3,612,-293,90.2,87.9,-208,188,-24,-38,373,548,-0.02,0.03,-0.08,-2,-1,19,-544,299,-1,140,8.97,95.1,-0.08,118,-224,748,577,E
0.52,7,-93.2,4,0.03,0.02,-15,2,31,3,607,-286,88.8,91.3,-213,180,-36,-104,360,554,-0.02,0.03,-0.08,0,4,24,-545,298,6,140,9.11,95.5,-0.21,98,-224,750,576,E
0.57,6.98,-93.2,4,0.03,0.02,-16,2,31,2,613,-285,87.4,95.2,-219,167,-23,-131,367,580,-0.02,0.05,-0.05,-2,-1,23,-547,304,7,140,9.23,95.8,-0.16,98,-227,745,585,E
0.61,6.99,-93.2,3,0.05,0.02,-19,4,27,0,606,-283,86.3,98.8,-240,155,-21,-197,344,581,-0.02,0.02,-0.05,-1,3,24,-545,298,15,140,9.37,96.2,-0.18,99,-225,757,576,E
0.66,7.01,-93.2,3,0.03,0,-18,6,28,2,617,-281,85.5,102,-265,150,-32,-249,349,562,0,0.02,-0.07,0,-2,20,-547,298,11,140,9.46,96.5,-0.13,101,-223,744,573,E
0.71,7.02,-93.2,3,0.03,-0.02,-16,3,27,1,616,-290,84.8,106,-300,146,-28,-267,334,564,0.02,-0.02,-0.1,0,1,24,-537,294,-3,140,9.66,96.9,-0.26,102,-220,750,567,E
0.72,7.03,-93.2,3,0.05,-0.02,-16,4,28,5,607,-281,84.4,109,-305,138,-26,-316,328,555,0.02,-0.02,-0.08,-2,3,22,-538,301,1,140,9.92,97.4,-0.32,93,-221,751,573,E
0.75,7.04,-93.2,3,0.05,-0.02,-16,4,30,2,608,-284,84.3,111,-304,131,-21,-333,333,552,0.02,-0.02,-0.07,-1,2,24,-540,299,8,141,10.3,98,-0.47,98,-223,754,569,E
0.78,7.05,-93.2,3,0.05,-0.02,-16,5,28,1,609,-296,84.5,113,-300,134,-34,-357,331,540,0.02,-0.03,-0.05,-3,0,22,-544,294,10,141,10.7,98.6,-0.53,82,-221,739,580,E
0.81,7.05,-93.2,3,0.05,-0.02,-15,5,27,10,610,-293,84.9,115,-284,143,-23,-377,334,526,0.05,-0.08,-0.11,-3,-9,20,-543,299,10,141,11.2,99.4,-0.56,86,-221,750,576,E
0.84,7.07,-93.2,3,0.06,-0.02,-14,2,27,2,615,-282,85.2,116,-274,146,-9,-390,327,523,0.06,-0.13,-0.13,-1,-6,19,-547,289,18,141,11.7,100,-0.66,85,-220,753,572,E
0.84,7.08,-93.2,3,0.06,-0.02,-16,2,30,3,609,-291,85.4,116,-270,147,-1,-389,334,522,0.1,-0.16,-0.21,-3,-15,13,-550,287,7,141,12.3,101,-0.77,79,-223,746,584,E
0.84,7.11,-93.2,3,0.06,-0.02,-17,1,29,-3,613,-288,85.4,117,-268,144,-3,-394,333,516,0.11,-0.18,-0.26,-3,-6,18,-552,288,7,141,13.1,102,-0.85,66,-225,753,590,E
0.84,7.14,-93.2,4,0.06,-0.02,-19,6,29,4,608,-281,85.1,117,-258,141,7,-390,344,540,0.13,-0.19,-0.28,-5,-13,16,-554,287,25,141,13.9,103,-0.88,64,-226,750,586,E
0.88,7.23,-93.2,4,0.1,-0.02,-18,5,29,4,613,-292,84.5,116,-260,134,10,-372,329,540,0.16,-0.22,-0.3,-5,-15,17,-549,284,6,141,14.7,104,-0.85,65,-229,759,594,E
0.9,7.31,-93.2,3,0.1,-0.02,-16,3,27,-1,612,-295,83.9,115,-271,131,8,-364,324,541,0.19,-0.24,-0.36,-6,-10,17,-554,273,3,141,15.6,104,-0.79,61,-226,757,595,E
0.89,7.37,-93.3,4,0.1,-0.03,-17,4,31,9,614,-300,83.1,113,-276,131,12,-337,317,548,0.21,-0.24,-0.36,-5,-8,19,-552,265,-2,141,16.4,105,-0.79,68,-221,762,615,E
0.89,7.45,-93.3,4,0.11,-0.03,-19,1,30,0,612,-300,82.4,112,-282,127,11,-322,314,566,0.21,-0.22,-0.33,-6,-7,18,-560,269,-3,141,17.2,106,-0.83,84,-222,761,616,E
0.88,7.55,-93.3,3,0.11,-0.02,-17,2,29,2,614,-285,81.7,109,-287,130,7,-283,318,577,0.22,-0.22,-0.33,-7,-9,17,-563,255,7,141,18.1,107,-0.88,57,-221,765,624,E
0.88,7.63,-93.3,4,0.11,-0.02,-20,3,28,7,608,-285,81.2,106,-281,138,30,-257,312,579,0.24,-0.22,-0.31,-6,-5,17,-565,260,5,141,19,108,-0.85,50,-216,761,623,E
0.91,7.72,-93.3,3,0.1,0,-18,3,29,2,607,-290,80.7,103,-290,145,35,-202,298,611,0.24,-0.21,-0.26,-7,-5,16,-572,248,0,141,19.8,109,-0.82,61,-218,766,636,E
0.94,7.77,-93.3,3,0.08,0,-14,2,27,1,604,-290,80.4,99.3,-291,158,36,-138,299,615,0.24,-0.19,-0.21,-5,-9,18,-569,252,4,141,20.5,109,-0.75,65,-221,767,638,E
0.95,7.79,-93.4,3,0.1,0,-12,1,28,1,612,-295,80.1,95.5,-283,169,44,-96,284,607,0.26,-0.19,-0.16,-5,-9,12,-566,251,2,141,21,110,-0.64,54,-218,760,650,E
0.96,7.8,-93.4,3,0.1,0,-12,2,28,7,604,-299,79.9,91.6,-272,170,54,-17,269,609,0.27,-0.19,-0.16,-3,-16,9,-567,248,9,141,21.4,111,-0.71,45,-213,760,652,E
0.99,7.81,-93.4,3,0.1,0.02,-13,2,29,4,613,-295,79.7,86.9,-260,167,48,24,258,607,0.29,-0.21,-0.15,-2,-18,8,-571,245,-9,141,22,112,-0.75,35,-212,754,657,E
1.05,7.82,-93.4,3,0.1,0.03,-12,1,30,5,611,-293,79.7,82.8,-237,162,43,109,238,610,0.29,-0.21,-0.11,-7,-16,9,-579,243,-11,141,22.5,113,-0.72,36,-211,759,660,E
1.09,7.85,-93.5,3,0.11,0.03,-14,1,28,7,603,-290,79.8,77.8,-201,155,29,196,204,576,0.32,-0.19,-0.05,-5,-13,7,-578,239,-17,141,23.1,113,-0.72,29,-208,759,675,E
1.15,7.89,-93.4,3,0.11,0.05,-15,0,29,10,614,-282,80.1,73.3,-181,153,25,232,193,576,0.34,-0.21,0,-7,-19,1,-578,242,-6,141,23.7,114,-0.67,31,-209,755,670,E
1.22,7.94,-93.4,4,0.11,0.07,-15,0,31,0,610,-286,80.5,68.2,-169,149,14,320,160,547,0.34,-0.22,0.02,-6,-25,0,-580,235,-28,141,24.3,115,-0.69,22,-208,755,668,E
1.3,8,-93.4,3,0.11,0.07,-15,1,28,1,604,-305,81.2,63.2,-159,142,11,364,146,532,0.32,-0.22,0,-5,-18,2,-580,231,-31,142,24.7,115,-0.61,18,-208,756,666,E
1.39,8.04,-93.4,3,0.11,0.08,-17,5,28,8,615,-300,82,58,-145,133,7,441,113,492,0.31,-0.21,0.03,-3,-17,1,-586,233,-19,142,25.3,116,-0.61,28,-210,757,658,E
1.51,8.11,-93.4,3,0.11,0.07,-19,5,27,7,604,-305,83,53.2,-135,126,-8,514,59,456,0.29,-0.19,0.08,-3,-15,-2,-588,227,-32,142,25.8,117,-0.63,17,-214,755,663,E
1.62,8.21,-93.3,3,0.13,0.07,-20,2,27,4,611,-305,84.4,47.5,-112,117,-27,552,45,418,0.29,-0.19,0.13,-5,-15,-2,-582,217,-39,143,26.2,117,-0.51,7,-213,747,654,E
1.7,8.32,-93.3,3,0.13,0.07,-21,4,26,6,607,-290,86.1,42,-89,110,-36,607,2,368,0.29,-0.18,0.11,-3,-23,-4,-587,216,-33,143,26.6,117,-0.48,14,-216,747,655,E
1.8,8.46,-93.3,4,0.14,0.07,-19,3,29,15,603,-296,87.2,36.9,-69,94,-47,631,-14,343,0.31,-0.18,0.03,-2,-29,-4,-588,221,-40,144,27,118,-0.51,8,-214,742,655,E
1.91,8.55,-93.2,4,0.13,0.08,-23,5,26,5,605,-308,88,32,-36,60,-81,683,-63,273,0.32,-0.18,-0.05,-2,-31,-8,-592,213,-55,144,27.4,119,-0.56,0,-212,738,653,E
2.01,8.68,-93.2,4,0.13,0.07,-24,8,24,14,605,-305,90.1,26.7,-18,56,-95,718,-99,216,0.32,-0.18,0,0,-23,-10,-590,215,-43,145,28,119,-0.64,-10,-211,744,652,E
2.11,8.82,-93.2,3,0.13,0.05,-23,8,23,14,613,-309,93,21,0,54,-105,728,-108,189,0.32,-0.18,0.05,0,-26,-12,-595,208,-58,145,28.6,120,-0.69,-21,-208,737,651,E
2.18,8.91,-93.2,4,0.1,0.02,-25,7,24,10,604,-312,96,15.5,20,38,-119,747,-137,123,0.32,-0.18,0.07,-3,-31,-16,-595,213,-63,145,29.4,121,-0.75,-36,-206,736,652,E
2.24,9,-93.2,4,0.08,0.02,-24,5,25,11,600,-301,99.4,9.77,39,27,-127,763,-182,62,0.32,-0.16,0.07,-6,-33,-17,-595,202,-70,146,30.2,121,-0.67,-41,-209,732,657,E
2.27,9.04,-93.2,3,0.05,0.02,-24,5,23,15,611,-319,103,3.69,47,17,-158,765,-191,29,0.35,-0.18,0.07,-7,-31,-18,-599,212,-71,146,31,121,-0.58,-37,-210,729,667,E
2.31,9.04,-93.2,3,0.02,0.02,-22,3,24,8,604,-313,107,-1.82,60,13,-164,769,-224,-21,0.37,-0.21,0.1,-6,-33,-23,-599,201,-87,146,31.8,122,-0.61,-37,-207,732,668,E
2.32,9.02,-93.2,3,0.02,0.02,-22,4,23,10,605,-316,110,-7.56,65,11,-179,765,-233,-56,0.37,-0.26,0.11,-5,-39,-26,-593,195,-85,146,32.7,122,-0.63,-48,-206,729,676,E
2.34,9,-93.2,3,0.02,0.02,-19,3,24,7,605,-311,114,-13.6,78,7,-188,746,-262,-108,0.37,-0.26,0.13,-8,-40,-28,-598,188,-96,146,33.6,122,-0.55,-55,-210,726,675,E
2.35,8.92,-93.2,3,0,0.02,-19,4,22,15,602,-311,117,-18.8,88,2,-235,719,-274,-160,0.4,-0.26,0.08,-4,-41,-32,-606,191,-92,146,34.4,122,-0.45,-54,-210,729,692,E
2.37,8.88,-93.2,3,0.02,0.02,-18,5,25,7,605,-313,122,-25.5,91,-6,-250,708,-299,-181,0.42,-0.26,-0.02,-4,-47,-35,-606,183,-103,146,35.3,123,-0.48,-42,-202,726,717,E
2.4,8.79,-93.2,3,0,0.02,-19,4,23,9,604,-316,126,-31.5,94,-18,-271,676,-308,-233,0.45,-0.26,-0.1,-4,-46,-35,-611,182,-99,146,36.1,123,-0.55,-62,-196,722,706,E
2.42,8.73,-93.2,3,0,0.02,-19,4,21,13,606,-315,129,-37.1,98,-29,-284,639,-329,-273,0.47,-0.24,-0.07,-5,-38,-37,-605,180,-113,146,36.8,123,-0.35,-55,-196,727,723,E
2.42,8.67,-93.2,3,0,0,-20,5,22,13,604,-317,131,-41.8,103,-32,-288,620,-327,-290,0.48,-0.19,-0.02,-3,-32,-39,-610,173,-114,146,37.2,123,-0.18,-41,-196,729,724,E
2.43,8.62,-93.2,3,0,0,-18,7,22,10,603,-318,133,-46.1,98,-44,-319,580,-332,-334,0.48,-0.14,0.05,1,-32,-37,-610,169,-128,146,37.5,123,-0.18,-40,-195,727,728,E
2.45,8.55,-93.2,3,0,-0.02,-21,4,22,14,606,-300,135,-49.9,91,-57,-348,539,-339,-359,0.47,-0.11,0.13,1,-35,-40,-605,174,-133,146,37.6,123,-0.24,-40,-194,728,727,E
2.43,8.51,-93.2,3,0,-0.02,-23,4,22,15,610,-317,136,-53.5,85,-66,-382,519,-338,-367,0.47,-0.08,0.16,0,-38,-40,-603,173,-135,147,37.8,124,-0.34,-58,-192,720,730,E
2.4,8.5,-93.1,3,0,-0.02,-19,4,21,17,603,-311,138,-56.6,83,-78,-398,476,-356,-385,0.45,-0.03,0.2,1,-38,-42,-603,166,-137,147,37.7,124,-0.1,-82,-196,725,725,E
2.38,8.45,-93.1,3,0,-0.02,-19,3,22,12,611,-315,140,-59.4,76,-91,-418,460,-354,-396,0.43,0,0.23,7,-40,-42,-608,166,-149,147,37.7,124,0.02,-61,-201,715,715,E
2.35,8.39,-93.1,3,0,-0.02,-20,4,21,10,602,-315,142,-61.7,69,-104,-428,424,-372,-414,0.42,0.02,0.25,7,-47,-46,-601,171,-162,147,37.7,124,-0.18,-43,-203,717,716,E
2.33,8.34,-93.1,3,-0.02,-0.02,-19,3,22,12,610,-316,143,-63.4,61,-124,-437,394,-368,-403,0.39,0.03,0.23,7,-50,-46,-602,173,-166,148,37.7,124,-0.32,-65,-204,718,720,E
2.3,8.26,-93.2,3,-0.02,-0.02,-19,4,21,9,599,-315,145,-64.6,56,-143,-439,390,-375,-420,0.35,0.05,0.21,9,-49,-47,-606,164,-169,148,37.7,125,-0.29,-79,-204,717,710,E
2.28,8.2,-93.2,3,-0.02,-0.02,-19,3,21,14,602,-305,146,-65.2,53,-147,-450,368,-386,-411,0.29,0.08,0.2,11,-51,-49,-604,172,-156,148,37.7,125,-0.06,-86,-203,714,719,E
